Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
818,1000,3300,6400,10600,15500,35600,59000,70400,81000,92500,111600,133200,150400,190900,189800,226100,267100,271300,354200,365100,381500,230500,292600,266900,304500,230700,404700,365400,427900,510900,441200,470900,488900,498100,550100,589500,623000,638900,758100,720000,1.0867e+06,1.1155e+06,625200,876700,895900,951000,1.1107e+06,1.0014e+06,1.0415e+06,1.0674e+06,1.1471e+06,1.1453e+06,1.2057e+06,1.311e+06,1.302e+06,1.4218e+06,1.4457e+06,1.9233e+06,2.2373e+06,1.9969e+06,1.9739e+06,1.9895e+06,2.4203e+06,1.6838e+06,1.893e+06,1.9324e+06,3.0546e+06,2.1243e+06,1.8863e+06,2.4866e+06,3.1637e+06,2.9581e+06,3.2365e+06,3.7505e+06,4.2764e+06,2.6351e+06,2.7396e+06,2.9687e+06,2.5079e+06,3.1693e+06,2.9082e+06,3.3936e+06,4.2712e+06,4.1053e+06,3.6876e+06,3.1556e+06,3.7149e+06,4.8529e+06,4.439e+06,4.5203e+06,5.4003e+06,4.8579e+06,3.5368e+06,4.184e+06,5.671e+06,5.1892e+06,4.701e+06,4.3525e+06,5.2304e+06,6.2521e+06
819,1200,7300,8200,12300,14700,21900,29600,34600,46500,54600,63200,71900,87600,93900,110900,127800,138400,151700,168200,160600,315000,212900,298800,510200,476700,676500,664500,525000,567200,480300,483700,502700,476200,495000,527600,589900,738200,704600,648200,1.0631e+06,768300,909800,1.1461e+06,1.1239e+06,1.2194e+06,840300,1.1452e+06,1.2464e+06,1.0633e+06,1.058e+06,1.1226e+06,1.1718e+06,1.2667e+06,1.3038e+06,1.3501e+06,1.2175e+06,2.0716e+06,1.8569e+06,2.3305e+06,2.3045e+06,1.601e+06,2.088e+06,1.6892e+06,2.3512e+06,2.9615e+06,2.3032e+06,2.4726e+06,2.6492e+06,3.378e+06,2.7508e+06,2.1849e+06,2.7844e+06,2.2877e+06,2.6296e+06,2.4425e+06,2.6195e+06,3.9687e+06,4.5432e+06,3.9666e+06,3.4848e+06,2.789e+06,4.1012e+06,4.4835e+06,4.2831e+06,5.2479e+06,5.158e+06,3.5646e+06,3.364e+06,3.4447e+06,4.9119e+06,3.7337e+06,3.698e+06,3.7499e+06,4.7294e+06,4.6528e+06,4.5607e+06,5.3672e+06,4.8451e+06,6.5947e+06,6.1696e+06
820,1300,4600,5800,15300,13500,17600,21100,27400,51500,66800,62200,121700,98000,101700,85100,146600,219300,236800,268000,273700,323100,326800,378200,416900,343200,326300,317400,352400,485000,390000,404200,431300,468400,492700,572200,996100,1.1025e+06,1.1055e+06,587100,904100,716000,768400,791700,882400,1.0225e+06,907200,1.0516e+06,1.4728e+06,1.1585e+06,1.0525e+06,1.061e+06,1.3513e+06,1.2416e+06,2.2246e+06,2.1266e+06,1.6142e+06,1.4227e+06,1.4302e+06,1.3779e+06,2.7948e+06,1.9396e+06,2.8762e+06,2.9297e+06,3.032e+06,3.1903e+06,3.1372e+06,3.2717e+06,2.9014e+06,2.292e+06,3.4901e+06,3.6276e+06,2.7912e+06,2.3208e+06,2.3455e+06,5.3292e+06,4.7855e+06,2.4168e+06,4.0448e+06,5.9305e+06,3.9399e+06,2.9442e+06,4.2135e+06,2.9051e+06,3.7169e+06,3.1555e+06,3.1775e+06,3.0894e+06,4.9507e+06,4.8865e+06,5.4179e+06,4.6368e+06,4.8752e+06,3.5927e+06,4.5205e+06,4.0122e+06,4.17e+06,4.2491e+06,6.017e+06,6.3642e+06,4.8057e+06
821,1100,3400,9000,9000,16300,20300,31700,32900,42200,50500,63400,74100,77600,93500,119600,109200,123100,168500,162800,308100,356100,178800,194500,249000,279000,288000,240900,594700,537100,567500,423900,436600,456100,706900,605700,568000,374700,376600,391400,433700,1.0863e+06,1.1789e+06,1.1665e+06,1.336e+06,852600,918100,982100,1.0168e+06,1.0752e+06,1.1277e+06,1.1544e+06,1.6728e+06,2.1517e+06,1.4473e+06,1.369e+06,1.3837e+06,1.3497e+06,1.7371e+06,1.6908e+06,1.5528e+06,1.33e+06,1.7723e+06,1.7533e+06,2.8199e+06,2.6053e+06,2.245e+06,1.8067e+06,1.9647e+06,2.2305e+06,2.3468e+06,2.2384e+06,2.3923e+06,2.9472e+06,3.516e+06,2.8832e+06,2.6519e+06,2.7183e+06,2.4494e+06,2.4722e+06,3.6641e+06,3.7558e+06,2.6626e+06,3.5408e+06,3.6804e+06,3.3154e+06,5.1713e+06,5.219e+06,3.0017e+06,3.4154e+06,3.8542e+06,3.412e+06,4.6033e+06,5.2109e+06,5.6026e+06,3.6584e+06,5.8324e+06,5.662e+06,4.4387e+06,5.4408e+06,5.0643e+06
822,1300,3600,8800,14800,23600,41000,47600,52700,60200,79100,60000,110600,119900,86000,100500,143200,138300,284100,264500,269200,371800,285400,300300,380900,291200,492200,318300,352100,375600,394900,415500,446900,481100,506100,735600,792700,535200,594200,625600,693100,723900,759200,798400,862300,862600,1.2775e+06,1.3731e+06,1.0156e+06,991400,1.5741e+06,1.6745e+06,1.392e+06,2.1991e+06,1.6641e+06,1.3219e+06,1.8832e+06,2.1727e+06,1.3627e+06,2.3462e+06,1.8862e+06,1.609e+06,2.2625e+06,2.5747e+06,1.7813e+06,2.0603e+06,2.2348e+06,2.3798e+06,3.3689e+06,3.164e+06,2.8921e+06,2.309e+06,2.1965e+06,2.4137e+06,3.0677e+06,3.6532e+06,3.1203e+06,2.9084e+06,3.3177e+06,4.1278e+06,2.8499e+06,3.1919e+06,3.146e+06,2.8247e+06,3.0375e+06,4.2039e+06,3.8545e+06,3.8433e+06,3.5122e+06,4.6265e+06,4.3627e+06,4.5556e+06,6.1225e+06,5.717e+06,5.3771e+06,4.4441e+06,5.0645e+06,4.8582e+06,5.6687e+06,4.1644e+06,4.3032e+06
823,1800,2900,5100,12600,14800,19800,24800,26100,33700,76600,94700,107700,123000,97200,112500,185000,224300,270400,309500,315700,326600,327500,368300,370900,278700,434700,322400,279000,427900,601000,649100,676400,715300,771700,835500,834700,911100,970500,1.0085e+06,1.0782e+06,705700,782900,1.0258e+06,855500,1.2283e+06,1.1707e+06,951500,1.4544e+06,1.544e+06,1.3259e+06,1.6586e+06,1.1522e+06,1.2201e+06,1.9729e+06,2.0825e+06,2.2928e+06,1.7032e+06,1.7881e+06,2.3155e+06,2.4399e+06,2.485e+06,2.6723e+06,2.4101e+06,1.7904e+06,3.0069e+06,2.7602e+06,2.9007e+06,2.8906e+06,3.1006e+06,3.2096e+06,2.2045e+06,2.2076e+06,2.2495e+06,3.0925e+06,3.9528e+06,3.3363e+06,3.3075e+06,3.3888e+06,4.1256e+06,4.3032e+06,3.1878e+06,3.4491e+06,4.5575e+06,3.9411e+06,4.7313e+06,4.644e+06,3.4702e+06,4.2716e+06,5.2823e+06,5.3122e+06,5.6005e+06,3.6339e+06,3.7205e+06,3.8944e+06,4.007e+06,3.9742e+06,4.0843e+06,4.6986e+06,6.4028e+06,5.5379e+06
824,1600,5300,6600,11000,23400,33100,24300,28500,52000,59600,113200,66600,81000,74400,106800,109800,118900,124100,165700,162800,225900,257700,222300,218500,231200,414900,421700,403800,388100,478800,297400,435000,484000,571100,526000,559100,619300,647600,684500,744400,492400,982900,811500,1.1499e+06,1.2839e+06,1.1695e+06,973100,1.5123e+06,1.5747e+06,1.5495e+06,1.1988e+06,1.1452e+06,1.2187e+06,2.2038e+06,2.3738e+06,2.0318e+06,2.9799e+06,2.1866e+06,2.5566e+06,1.7005e+06,2.2072e+06,2.1968e+06,2.6056e+06,2.7519e+06,2.5892e+06,1.7631e+06,2.9723e+06,3.3696e+06,2.9415e+06,3.1447e+06,2.149e+06,3.3962e+06,2.6087e+06,3.3067e+06,4.2012e+06,3.6105e+06,2.9299e+06,3.6017e+06,2.8378e+06,4.2835e+06,4.2616e+06,4.2292e+06,4.4859e+06,4.3281e+06,4.65e+06,2.8393e+06,3.7753e+06,3.9911e+06,3.4534e+06,5.1496e+06,4.9407e+06,4.7176e+06,5.6406e+06,4.547e+06,6.0889e+06,4.4729e+06,5.8512e+06,4.7824e+06,7.0953e+06,6.4669e+06
825,2900,7500,7100,12300,12400,29300,29900,27300,45500,79900,102200,97200,126500,167200,184100,180000,115900,230400,261700,174000,197100,220400,239900,541300,441000,278400,380300,786000,980800,998500,1.0272e+06,1.0774e+06,496900,495000,1.1842e+06,650800,781300,961500,1.4594e+06,695900,727500,772700,1.2254e+06,1.7791e+06,1.3257e+06,1.4375e+06,967900,1.3939e+06,1.0528e+06,1.3855e+06,1.1998e+06,1.1553e+06,1.3938e+06,1.4203e+06,1.3318e+06,1.3919e+06,1.3815e+06,1.4363e+06,2.303e+06,2.3837e+06,1.8736e+06,2.5018e+06,2.0794e+06,2.6066e+06,3.1844e+06,2.6643e+06,2.0743e+06,2.8706e+06,2.4855e+06,2.5315e+06,2.5588e+06,2.9819e+06,3.5468e+06,2.359e+06,2.5988e+06,2.9055e+06,4.0199e+06,3.9808e+06,3.4053e+06,3.213e+06,2.9906e+06,2.9854e+06,2.8751e+06,4.4515e+06,4.6569e+06,3.6242e+06,4.8541e+06,4.7383e+06,4.674e+06,4.9863e+06,3.65e+06,3.6109e+06,4.1621e+06,5.9927e+06,6.084e+06,3.9536e+06,3.7449e+06,4.2831e+06,5.802e+06,5.0668e+06
826,1600,4400,10200,13900,21800,34900,41000,52600,42600,74200,93400,113000,137900,142300,126900,195100,223200,237300,315900,202400,378100,214100,362400,376100,408200,442900,425200,301600,648500,596200,686800,711200,727300,778300,543900,722800,609100,779600,440600,449400,776400,541100,791200,852900,882500,910100,962800,988000,1.0551e+06,2.1994e+06,2.2479e+06,2.304e+06,1.4097e+06,1.214e+06,1.2242e+06,1.7062e+06,1.3127e+06,1.5751e+06,2.1353e+06,2.4828e+06,2.5083e+06,2.5569e+06,2.0059e+06,2.47e+06,2.8675e+06,2.8934e+06,3.0206e+06,2.947e+06,2.706e+06,3.3328e+06,3.289e+06,3.3039e+06,3.4491e+06,3.7747e+06,3.0046e+06,2.2088e+06,4.025e+06,2.8895e+06,3.0377e+06,2.6784e+06,3.6941e+06,2.9845e+06,3.0099e+06,4.6481e+06,2.8551e+06,3.4775e+06,6.139e+06,4.2607e+06,3.424e+06,3.5156e+06,3.6078e+06,6.2647e+06,6.5056e+06,4.8594e+06,5.3908e+06,4.0812e+06,4.8416e+06,5.3227e+06,6.1998e+06,4.5857e+06
827,1100,3100,8200,10900,21800,19300,35900,44700,48300,69300,69500,96000,99600,104600,111200,115200,126000,149400,167400,277500,212000,308000,318300,389000,415000,502800,303300,356400,387600,391100,485400,562200,758600,644600,513000,838800,846800,711700,885300,846300,1.1449e+06,1.1769e+06,1.2423e+06,1.2476e+06,1.0319e+06,1.472e+06,978300,1.8018e+06,1.3848e+06,1.4063e+06,1.1106e+06,1.1118e+06,1.7429e+06,2.0219e+06,2.0034e+06,1.9902e+06,1.8665e+06,2.4086e+06,2.5622e+06,2.8097e+06,1.5404e+06,1.75e+06,2.3512e+06,2.0482e+06,2.2338e+06,2.3533e+06,2.3712e+06,2.5187e+06,3.1487e+06,2.3245e+06,2.65e+06,2.7491e+06,2.8725e+06,3.1048e+06,2.7577e+06,3.2851e+06,3.3477e+06,3.0045e+06,3.4469e+06,3.4264e+06,3.4784e+06,3.4637e+06,3.747e+06,3.7116e+06,3.9342e+06,4.2416e+06,4.9312e+06,4.9351e+06,4.8365e+06,3.2279e+06,5.2413e+06,5.2063e+06,5.4148e+06,5.9246e+06,4.984e+06,3.9539e+06,4.1993e+06,4.0007e+06,5.0641e+06,6.2032e+06
828,2300,7600,4200,13700,9400,17200,31100,33700,34200,52500,50800,72700,74800,88000,127100,145100,147600,182800,181700,189400,169200,354800,405100,435100,414700,486800,539800,248800,427600,364000,270300,468600,436300,503800,532400,574000,655200,660100,617400,436200,437800,462600,503800,852900,906400,1.4848e+06,1.2933e+06,1.0353e+06,1.3976e+06,1.2875e+06,1.19e+06,1.2583e+06,1.8906e+06,1.2859e+06,2.0885e+06,2.118e+06,1.405e+06,2.2173e+06,1.4936e+06,1.5875e+06,1.6053e+06,1.8549e+06,1.5443e+06,1.9613e+06,1.8175e+06,2.6671e+06,2.8244e+06,2.8309e+06,3.2403e+06,2.8717e+06,3.7343e+06,2.7556e+06,2.3066e+06,2.386e+06,2.3853e+06,2.508e+06,2.5504e+06,3.5807e+06,3.6779e+06,4.4975e+06,4.57e+06,3.9312e+06,3.1552e+06,3.1017e+06,4.296e+06,3.6196e+06,3.2046e+06,3.6569e+06,3.8217e+06,4.5326e+06,5.1381e+06,5.6826e+06,3.4325e+06,3.805e+06,4.3731e+06,5.8668e+06,6.9074e+06,4.8416e+06,4.4507e+06,4.4382e+06
829,1100,2400,6900,11000,20400,14900,22600,25500,60500,45800,53200,63400,70100,95800,106300,110800,201700,140300,174600,170200,201600,203200,222500,237500,182200,367700,327900,334200,325100,294300,663100,655500,718800,785600,643000,804700,871100,843200,673000,787700,733700,1.0961e+06,1.1568e+06,1.8294e+06,1.6751e+06,1.2619e+06,1.5406e+06,1.6333e+06,883900,1.1065e+06,2.1106e+06,1.2462e+06,1.3683e+06,1.8384e+06,1.3893e+06,1.6327e+06,1.5719e+06,2.1583e+06,2.3428e+06,2.4021e+06,2.5161e+06,1.6041e+06,2.4482e+06,2.7621e+06,3.0017e+06,2.9899e+06,3.0731e+06,3.3582e+06,3.3615e+06,3.9677e+06,2.211e+06,2.3956e+06,2.7635e+06,3.2723e+06,2.9642e+06,3.3088e+06,2.5463e+06,2.739e+06,2.8081e+06,3.1867e+06,3.1383e+06,2.9878e+06,3.3968e+06,4.0596e+06,4.851e+06,2.9515e+06,5.5844e+06,5.7982e+06,4.1671e+06,3.7829e+06,3.7384e+06,5.7054e+06,4.4489e+06,3.6264e+06,6.1267e+06,4.8494e+06,4.1102e+06,4.1673e+06,5.0002e+06,5.6059e+06
830,1400,4300,7900,12500,17800,23100,29400,37600,46600,57300,69700,88500,85400,102700,113600,120800,192400,184500,206800,254300,321800,167200,213400,297700,459100,492200,535700,562000,612900,617400,648800,703900,316300,499700,635400,576000,618400,1.0253e+06,1.0326e+06,1.221e+06,861100,793900,841300,869600,1.207e+06,1.6009e+06,1.1386e+06,1.3398e+06,1.3108e+06,1.1583e+06,1.151e+06,1.1033e+06,1.7024e+06,2.3342e+06,1.8438e+06,1.5697e+06,1.4249e+06,1.4434e+06,1.8602e+06,2.468e+06,2.5396e+06,2.5821e+06,2.7244e+06,2.9721e+06,1.7876e+06,1.9823e+06,2.013e+06,2.4642e+06,2.4004e+06,2.2445e+06,2.1166e+06,2.8011e+06,4.396e+06,5.024e+06,3.5516e+06,2.4227e+06,2.6615e+06,2.7495e+06,4.2426e+06,4.6911e+06,2.9386e+06,3.1471e+06,4.4738e+06,4.5057e+06,3.0755e+06,2.9182e+06,5.5035e+06,3.5452e+06,3.5943e+06,5.0396e+06,4.228e+06,3.6966e+06,3.9743e+06,3.957e+06,6.1699e+06,4.3142e+06,7.9611e+06,4.6969e+06,6.8705e+06,7.6236e+06
831,1800,8000,8300,14600,10800,20500,26800,48000,46300,40400,59300,53500,94900,79200,91800,136500,211300,225500,300600,326400,333100,376400,234900,182600,305700,439700,221800,340100,361900,262100,422500,771200,473300,302500,503900,878700,691700,890300,1.1494e+06,1.1424e+06,1.1277e+06,1.2188e+06,1.2712e+06,1.3012e+06,1.3931e+06,1.4214e+06,1.5785e+06,1.1606e+06,1.4506e+06,1.0889e+06,1.1617e+06,1.2161e+06,1.2175e+06,1.2601e+06,1.7793e+06,1.7776e+06,1.4087e+06,2.2698e+06,2.4134e+06,2.4379e+06,1.6937e+06,3.2451e+06,2.7841e+06,2.8119e+06,2.5266e+06,2.4182e+06,3.708e+06,3.4237e+06,3.023e+06,3.5419e+06,1.7887e+06,4.7097e+06,2.5321e+06,2.3893e+06,3.7989e+06,3.8983e+06,3.963e+06,4.4752e+06,4.6405e+06,3.8699e+06,3.3382e+06,4.5204e+06,4.808e+06,3.506e+06,3.5593e+06,3.2233e+06,3.1992e+06,5.609e+06,3.5118e+06,4.4552e+06,4.4076e+06,4.1328e+06,5.2967e+06,5.6673e+06,5.6288e+06,6.2451e+06,4.6968e+06,5.9135e+06,6.2476e+06,4.4575e+06
832,1700,2400,4700,9500,16400,30300,27900,35300,61100,62200,56300,62500,76100,91300,101900,118100,211200,208900,218500,297900,311000,358700,498400,170600,198800,307200,435900,554500,398100,413700,404500,455000,488200,502100,461100,582100,931900,636800,648700,964800,755600,987300,1.2131e+06,941900,990900,990200,1.2072e+06,1.597e+06,1.3295e+06,1.1134e+06,1.2517e+06,1.6642e+06,1.8431e+06,1.3422e+06,1.359e+06,2.0701e+06,1.6638e+06,2.2266e+06,2.2907e+06,2.3684e+06,2.3123e+06,2.8912e+06,2.5485e+06,1.8536e+06,3.256e+06,1.7657e+06,2.8962e+06,4.0361e+06,3.3085e+06,2.5413e+06,2.3812e+06,3.8817e+06,2.3415e+06,2.1401e+06,2.32e+06,3.2106e+06,2.5825e+06,2.6287e+06,2.9985e+06,3.1311e+06,2.6753e+06,2.6588e+06,4.8132e+06,3.459e+06,4.2803e+06,3.2317e+06,4.8638e+06,5.8995e+06,5.3494e+06,3.8364e+06,6.6113e+06,5.5596e+06,3.7256e+06,3.9456e+06,5.8153e+06,4.0349e+06,6.3195e+06,6.3996e+06,4.5853e+06,4.9307e+06
833,1000,2800,3100,9800,11500,29600,38300,48100,62200,54200,72800,68900,71100,92000,88600,217900,240200,289700,299500,287000,317900,318100,336800,290300,400800,304400,328000,328400,549800,402300,464100,433000,458900,508800,556100,682500,678000,830400,673300,676200,732200,794200,1.0698e+06,838800,914600,1.4749e+06,1.1924e+06,1.3097e+06,1.2452e+06,1.0379e+06,1.0962e+06,1.0841e+06,1.6833e+06,1.8376e+06,2.0562e+06,1.8654e+06,1.7626e+06,1.4792e+06,1.5107e+06,2.9971e+06,2.3716e+06,1.7235e+06,1.7687e+06,3.7653e+06,3.2246e+06,2.2976e+06,2.7413e+06,3.3068e+06,2.7706e+06,2.7603e+06,2.1462e+06,2.2865e+06,2.3059e+06,3.0672e+06,3.3474e+06,2.3399e+06,3.118e+06,3.7843e+06,2.3221e+06,4.2192e+06,4.2026e+06,3.3319e+06,5.0159e+06,3.7451e+06,4.1631e+06,3.213e+06,3.2122e+06,3.345e+06,3.4934e+06,4.3395e+06,5.8626e+06,4.9948e+06,3.7402e+06,5.2859e+06,4.8561e+06,3.9575e+06,4.3431e+06,5.6435e+06,4.4321e+06,4.4167e+06
834,1500,5300,6100,8200,12200,22300,30200,35200,42500,63900,66000,70200,83000,90600,92200,106900,209200,240200,272700,325100,358900,356300,376500,280500,215000,349900,481900,237100,470000,404000,678400,724300,772000,867400,924600,1.0925e+06,376200,621800,741600,809300,613300,810200,784600,814900,855500,893000,1.2787e+06,1.5331e+06,1.3277e+06,1.1052e+06,1.1554e+06,1.3656e+06,1.4754e+06,2.4426e+06,2.6135e+06,2.5191e+06,1.4658e+06,1.4395e+06,1.6332e+06,1.7581e+06,3.0829e+06,2.6362e+06,1.7645e+06,1.7446e+06,1.9791e+06,1.9168e+06,1.9372e+06,1.9962e+06,1.9139e+06,2.786e+06,2.3688e+06,3.5703e+06,1.9082e+06,2.9646e+06,3.471e+06,2.319e+06,3.0621e+06,3.9069e+06,3.1194e+06,4.2933e+06,4.4509e+06,4.3338e+06,4.473e+06,3.6614e+06,3.1536e+06,4.4952e+06,3.1859e+06,3.3909e+06,3.8071e+06,3.6331e+06,3.5464e+06,3.7823e+06,5.8136e+06,5.5885e+06,4.6637e+06,6.4788e+06,6.0392e+06,4.6341e+06,6.768e+06,4.9786e+06
835,1700,3700,6300,10200,15900,32200,42800,73000,91600,56900,71000,81100,104700,123400,170600,131300,217900,170400,184100,332900,214200,223500,440500,677200,651200,516500,584700,523700,355100,643500,782800,720900,774900,390200,917100,821800,1.1003e+06,785800,1.037e+06,890300,1.0368e+06,1.0741e+06,1.1102e+06,866400,1.2228e+06,1.4067e+06,1.2434e+06,1.0303e+06,1.0147e+06,1.6861e+06,1.4214e+06,1.3282e+06,1.708e+06,1.8657e+06,2.0037e+06,2.0935e+06,1.9478e+06,1.6856e+06,1.6852e+06,1.611e+06,1.6512e+06,1.3186e+06,1.7071e+06,2.311e+06,2.7152e+06,2.7319e+06,1.9693e+06,2.1093e+06,3.1076e+06,3.3028e+06,2.8551e+06,3.3287e+06,3.5454e+06,4.6031e+06,2.4996e+06,2.6036e+06,2.9337e+06,3.7901e+06,3.7337e+06,3.185e+06,2.5775e+06,3.4111e+06,4.1566e+06,4.6756e+06,5.0293e+06,5.5685e+06,5.2113e+06,3.3207e+06,3.7683e+06,5.094e+06,6.165e+06,4.5987e+06,4.4963e+06,5.4388e+06,5.2393e+06,4.1767e+06,5.7484e+06,6.3218e+06,5.6481e+06,5.5956e+06
836,1800,3500,6400,9900,20000,16700,25900,31600,37200,54400,49200,61600,75400,78100,96900,184800,129400,193800,155800,188700,215900,217000,209900,285900,294100,314500,337300,356300,501100,512900,302700,436400,478700,484400,550400,966000,771200,758900,1.0573e+06,1.024e+06,455100,762100,1.3752e+06,1.0884e+06,1.2495e+06,1.3478e+06,930300,993800,1.0189e+06,1.5754e+06,954000,1.8086e+06,1.116e+06,1.2252e+06,1.2747e+06,1.3684e+06,1.3379e+06,1.4631e+06,1.9578e+06,2.309e+06,2.2973e+06,2.6938e+06,2.8152e+06,2.5586e+06,2.9747e+06,2.0761e+06,1.7367e+06,2.3027e+06,2.9658e+06,2.1744e+06,3.2508e+06,2.3533e+06,2.761e+06,3.0242e+06,5.5905e+06,3.7779e+06,2.5281e+06,3.7676e+06,2.8421e+06,3.338e+06,2.8045e+06,4.0205e+06,4.3735e+06,3.4184e+06,4.8882e+06,5.0775e+06,4.1645e+06,4.1574e+06,4.7769e+06,3.1749e+06,4.007e+06,5.329e+06,5.234e+06,5.42e+06,5.878e+06,5.6245e+06,4.9266e+06,6.265e+06,4.5765e+06,4.6976e+06
837,1600,3200,7900,8100,30200,20000,29700,34300,44500,55000,63000,73400,81600,99700,164900,132500,149500,158600,194300,177300,209200,210300,227800,310600,452300,490900,750400,343500,359300,1.0149e+06,1.0376e+06,683900,625400,543700,548400,827600,903700,902100,957900,1.0441e+06,1.0737e+06,727600,886900,1.2564e+06,1.2777e+06,1.1257e+06,1.3914e+06,1.7972e+06,1.4992e+06,1.6722e+06,1.2169e+06,1.3317e+06,1.6344e+06,1.2529e+06,2.2483e+06,2.1644e+06,1.7373e+06,1.58e+06,2.0614e+06,1.7946e+06,2.0433e+06,1.8692e+06,1.5971e+06,2.6e+06,2.151e+06,1.9571e+06,1.9468e+06,2.0218e+06,2.0117e+06,2.0766e+06,2.8322e+06,2.6917e+06,2.4308e+06,2.5895e+06,2.4205e+06,3.8342e+06,4.2943e+06,2.419e+06,4.5941e+06,2.8324e+06,2.6918e+06,5.0263e+06,4.0851e+06,4.0074e+06,4.7913e+06,4.624e+06,4.0706e+06,3.2942e+06,5.2288e+06,4.7272e+06,5.3186e+06,4.1008e+06,7.5488e+06,5.2806e+06,6.0249e+06,4.7003e+06,4.8452e+06,6.0014e+06,4.1892e+06,4.5197e+06
838,1200,4600,8000,14300,14500,19300,37200,54700,43100,49100,54800,54100,79400,96500,91900,112900,114100,132800,161300,415200,144500,209800,230000,251900,287600,283700,323800,350000,374500,394900,447200,447400,455200,901500,994300,912100,686500,1.0434e+06,870900,976500,911100,1.1041e+06,1.1235e+06,774800,862800,937300,661800,966200,763800,1.0669e+06,1.1157e+06,1.0979e+06,947000,1.8458e+06,1.6529e+06,1.9496e+06,1.995e+06,2.4163e+06,2.5372e+06,1.8659e+06,2.2152e+06,1.6987e+06,2.366e+06,2.3892e+06,2.4688e+06,1.7082e+06,1.9602e+06,4.3812e+06,2.7805e+06,3.0744e+06,1.99e+06,2.1224e+06,2.872e+06,2.5086e+06,3.0174e+06,2.6293e+06,2.4815e+06,2.3601e+06,3.1463e+06,4.1453e+06,4.4207e+06,3.7035e+06,3.4453e+06,3.4049e+06,3.3152e+06,3.5479e+06,3.238e+06,5.1428e+06,4.1983e+06,5.3645e+06,4.949e+06,4.5642e+06,5.2732e+06,3.8385e+06,5.4823e+06,5.8582e+06,6.033e+06,6.2629e+06,6.6701e+06,6.4618e+06
839,1800,6300,7700,16400,29500,33100,49200,46100,71800,65100,90300,72500,68800,61600,86400,97000,143700,236200,138200,138000,196100,149700,160600,312400,385600,328600,251700,444100,430000,644600,792400,795100,698600,722600,803900,901000,899900,1.7963e+06,1.3387e+06,1.614e+06,642800,839400,685500,1.3712e+06,1.9087e+06,1.5414e+06,961900,2.2244e+06,1.8554e+06,1.9987e+06,1.0166e+06,1.6887e+06,1.0087e+06,1.8606e+06,2.9332e+06,1.4628e+06,2.4194e+06,2.5099e+06,2.3417e+06,1.7871e+06,1.6514e+06,2.0538e+06,3.8681e+06,2.2079e+06,2.7128e+06,2.4285e+06,2.6745e+06,3.0826e+06,3.1137e+06,2.3315e+06,3.1755e+06,3.3983e+06,3.7259e+06,3.8258e+06,3.2915e+06,2.5265e+06,2.857e+06,4.336e+06,4.5228e+06,2.8976e+06,3.9712e+06,4.5507e+06,4.3995e+06,3.0113e+06,3.1724e+06,3.1936e+06,4.4082e+06,4.3529e+06,3.3655e+06,3.2686e+06,5.0022e+06,5.215e+06,4.7398e+06,3.6893e+06,3.848e+06,3.9062e+06,5.2928e+06,6.9575e+06,5.9684e+06,7.0815e+06
840,1400,4200,9100,8200,18800,20500,27700,28400,62500,71400,68800,71500,70200,80400,110800,276700,306700,341300,309900,408400,318400,342800,451800,471300,539300,494600,288200,612700,382800,355500,391900,446900,467700,481700,499300,832000,584700,636300,678200,697500,1.2507e+06,777600,798100,1.0557e+06,953400,995400,1.3395e+06,1.6456e+06,1.9746e+06,1.179e+06,1.1631e+06,1.2373e+06,1.3266e+06,1.4591e+06,2.1117e+06,1.5956e+06,1.4074e+06,2.0435e+06,2.5304e+06,1.6476e+06,1.6198e+06,1.6748e+06,1.7538e+06,1.9338e+06,1.7108e+06,1.897e+06,2.275e+06,3.2439e+06,3.8637e+06,2.8984e+06,2.09e+06,3.3042e+06,3.4709e+06,3.881e+06,2.9916e+06,3.9962e+06,3.2487e+06,4.1816e+06,2.2866e+06,4.3367e+06,2.5985e+06,4.6751e+06,3.1695e+06,3.2822e+06,5.3978e+06,3.5323e+06,4.7164e+06,4.9681e+06,5.8799e+06,3.0166e+06,3.5185e+06,3.6075e+06,3.716e+06,4.5617e+06,3.926e+06,3.6782e+06,3.9445e+06,6.1741e+06,6.5841e+06,7.7443e+06
