Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
716,2400,2600,3900,5300,11300,17100,14800,18300,17000,19800,20200,30700,22400,31300,27700,41700,32300,28600,55300,39100,41800,37400,45700,43000,75600,78500,44200,72500,57600,127100,58500,64200,82300,101400,108900,71000,74300,74400,76000,73700,155800,144800,100500,143200,107300,97000,91400,135500,107600,168400,174200,181400,196500,122700,193700,208900,204200,199000,206500,206200,148600,191700,204200,224700,232800,183500,139500,158500,182200,156300,157200,172500,192100,204300,169000,189700,190400,209800,293400,389600,176000,190400,183500,316000,211400,333800,313000,214300,236600,210800,223800,242400,338200,260100,284600,244700,217900,216100,216300,314900
717,1100,3800,4000,6200,11500,11400,10300,13200,15700,16200,40200,20700,37000,23500,25800,27500,20300,21100,28600,57200,58800,67800,43500,47200,46000,60400,58300,99700,84200,69900,101100,77000,211600,68400,90100,120100,124400,86300,67700,121300,92300,94300,110500,86900,84200,88300,87700,91900,103800,113000,110400,211800,199400,180100,192500,108400,126200,136600,208400,133100,282600,212900,226900,211500,258500,149600,167900,252900,236100,227100,182600,169900,184000,112600,246300,262300,208400,170100,228900,206900,182700,180900,193900,184200,288200,230200,226800,264900,354000,369600,239000,259600,238600,275200,590500,270800,211500,245700,238300,383900
718,1600,3500,7300,8300,10300,12200,17600,20400,22500,26900,28900,23600,24500,33500,42500,28700,32700,31700,33700,35700,39700,42100,43500,41500,50900,82600,49400,50600,54400,75900,67900,68700,106800,66600,66200,88800,87600,71300,77900,127600,84300,140300,69500,126900,106600,93500,99500,158400,162400,119600,174200,115900,94400,165100,130100,132700,127900,147800,132000,212000,216400,207800,161200,183300,421400,124400,152500,170600,205000,244200,203900,188100,243200,263500,179900,174600,196400,196800,188700,189100,188300,196800,293000,308000,214600,198700,243700,298700,195400,219900,220900,213600,320500,353300,332700,311000,281900,262100,145400,263700
719,1200,2200,5800,8600,6800,8100,11100,12500,13900,15600,27500,42600,33600,36400,24700,44500,48700,49200,45700,61200,73600,68200,80000,54200,69900,41500,53200,51100,48700,91300,76400,77600,66900,104300,112700,127900,123200,129200,107700,144200,134600,91100,96500,92400,187500,105200,174800,174000,105300,144300,127500,128300,112100,151400,124300,136200,215800,203000,210800,211300,209700,198200,248500,186600,255300,251700,154100,157600,272500,212500,190200,182200,149000,285800,271100,171000,238000,157800,171600,251200,251900,190400,210000,139500,367500,214800,279800,223500,318800,211000,167800,343000,373300,293800,239500,231000,234200,180000,247000,396200
720,1200,2100,5900,6600,6900,9000,10700,12700,14300,27000,17400,18200,19300,25200,24700,19700,61800,28100,33800,45900,45000,44900,64400,39500,50800,49000,55400,42400,75400,90400,98000,97000,76800,48900,66200,83500,69500,140800,92500,95700,155700,88000,80700,94800,86200,171700,93600,90000,108900,101600,106700,119300,448800,114200,110400,165900,219700,116600,129600,169800,156900,147000,145200,150800,155600,135800,137200,141000,274100,170200,169900,192500,157100,161800,163900,161500,163900,173300,172000,227700,181000,190300,223700,309200,212900,216900,202400,171200,217300,173800,261600,222300,338900,353100,332200,256000,245200,223100,264000,267200
721,1800,4400,3900,8300,11000,7500,14800,15000,16600,15500,19800,17400,40800,39400,29500,32700,46000,35700,35700,76200,57300,62000,43700,67100,37300,40400,43700,88300,94800,45700,113200,101300,73900,78800,69100,101600,72900,95900,120200,121800,87000,85900,135300,141100,162200,162200,90400,179700,172700,172900,178600,92600,122900,77900,76600,113800,126000,137300,145400,215900,134400,135600,201900,219000,228200,161400,151100,165000,165600,177100,169400,135900,183900,162700,171700,166900,161200,149500,307900,164300,180400,134200,192800,194000,186800,369300,213800,264500,218600,251400,219800,176300,327000,254900,380100,242400,208100,227600,281600,242400
722,1000,2900,3900,8700,10300,13700,18400,18300,21600,13600,19600,32100,36000,41300,23100,25500,30600,31900,35600,34500,38500,51500,58700,84000,82500,79100,56600,43000,53300,92000,97500,98000,102300,70200,64900,59600,64000,82900,119500,92200,81800,140600,129100,90700,109400,99600,96200,86700,155600,98600,117800,113200,112600,122700,183700,213000,206600,199800,143200,130300,140100,155100,128700,143400,138700,155400,257400,192200,272400,257700,253800,247900,181200,278200,186100,170400,198700,161400,178700,179200,225400,225100,306500,233500,243500,225600,197000,184900,187900,353600,201700,205800,198000,233300,234000,234900,213500,195200,268100,466000
723,1400,2500,3900,5500,18100,16000,8400,15100,17500,20000,21600,22500,26600,33600,26300,24600,32800,34500,34100,61300,76200,63100,68700,65200,76900,90200,78700,67200,58300,90700,68800,100500,72900,73000,66100,183500,96000,80100,92500,130200,75500,84700,118500,155200,144400,151400,141900,169800,74300,91700,105200,118500,204700,107900,130600,127300,110800,128500,191000,143200,281900,145700,144100,243700,150000,248200,242300,114900,170700,256200,243900,178100,167000,151700,274000,162100,182500,171300,285000,296000,200400,205800,187500,332600,298700,217300,361400,197100,218300,203200,231900,204500,291600,566500,321300,217600,239900,242700,225200,266200
724,1100,2300,3500,5400,7500,9300,10900,12200,14900,17800,37300,19800,21800,29600,28400,26700,28200,42700,30700,36500,65200,69800,38100,43400,43600,52700,95700,49000,54000,109900,93200,96900,79200,68600,59000,47000,72000,88900,51500,127300,81900,74400,101900,222700,102600,174000,161500,127700,118500,83900,189200,187600,136700,112700,192300,126900,238900,201500,120800,144400,132100,113500,148600,141300,164200,134000,161900,251200,153400,183600,286900,252800,277800,184900,286500,175000,187400,171500,294100,176100,292200,332900,175400,312900,261100,176400,201100,226300,286000,236400,218500,203900,370500,252600,255700,266200,334500,380700,216200,227600
725,1100,2400,4000,3300,6600,8400,14800,9600,13400,15600,28500,11400,35500,50100,42400,46400,31000,24200,33100,36600,56700,44300,33600,57500,72700,50700,48800,54300,52100,57900,108900,62700,59100,60900,59200,58900,100400,91600,75900,101800,87800,72400,78800,85400,84700,158100,96700,97500,101800,106300,110800,106400,107000,117300,205400,126300,134500,137400,151700,168400,132500,129900,130400,158700,223700,244600,152400,251200,301800,239200,270400,192200,271100,191700,291600,283500,281800,315000,236600,166000,304600,308400,319900,313000,339100,343200,250800,226900,211300,195900,209200,217000,205700,200400,255900,179000,215900,225600,212000,161500
726,3600,2400,3800,5000,6600,10300,28400,26800,13400,15300,16500,19100,22100,24100,66700,60400,45800,62000,37600,34600,42000,69000,38500,47500,48200,544200,49800,50800,73200,61400,57200,63800,60800,100700,81700,75800,70700,108300,112800,78000,84800,91400,139200,69000,148100,86500,105700,143600,98500,101000,99900,106900,120400,130500,112800,115200,112300,131500,136200,129700,126000,125400,131000,134700,136500,146800,151200,140500,148300,170500,158100,156500,170500,667400,166900,175400,185100,172600,178100,217800,185100,179500,174600,196700,205900,210600,349400,596600,214200,412900,229900,217500,295500,209700,221700,231300,211800,228400,218900,185300
727,16300,7800,4000,5500,20800,8400,26000,11800,12000,28700,16000,26400,20200,22000,49400,26900,284400,34500,32200,43800,49700,47800,71300,53500,85200,135600,101600,52400,59500,54600,57600,60500,77400,74100,484500,71900,68600,62800,86600,125100,180400,94600,81300,79600,111200,95700,105800,90700,99900,102800,103000,98500,116700,110700,136300,180900,108700,152400,123300,136700,151300,151200,152100,148400,173200,155800,234700,248600,225800,151700,163900,179400,228500,313400,163800,168800,173900,163800,177000,182100,179600,296900,181100,209800,230400,186900,210300,212900,231000,346100,350800,203200,229100,230100,221700,232900,223200,236000,226200,252000
728,3100,4000,6400,8700,12000,13400,17100,20000,38900,16700,15800,12800,34800,35500,62500,42600,27900,30500,32000,34700,34000,32000,74200,46700,40200,46900,63500,41100,43800,89100,92600,114200,60500,64600,63400,68500,65400,68800,129500,76500,73600,119300,91900,72100,78600,102400,97800,76800,130100,103000,107200,100000,101900,106600,214600,202000,170700,141900,176300,147900,137500,157300,150900,147500,134300,155100,228200,234800,249200,243300,161900,150000,175400,166900,183700,130000,175700,255900,250200,208600,250500,189900,208100,140800,309300,337800,224500,247000,243900,244400,230000,260600,333000,253500,233300,234700,233200,237400,248100,211100
729,1500,3400,3900,8400,9400,8500,10000,21100,11800,14500,18000,24700,20700,17400,50500,43900,32600,45800,28400,32100,63000,47000,42200,44500,39400,34300,48800,60100,46400,51900,56000,79100,56800,51900,71600,65400,75000,68700,70600,110600,74700,73200,97000,84800,95000,100500,244900,82700,170900,166100,148200,123300,112100,143200,118500,123500,119500,137100,130400,119600,208600,211000,215000,158400,231600,149900,109400,145900,167900,181200,283900,404000,201300,156500,178900,478700,1.2675e+06,171100,165900,174300,174500,200500,187500,175800,200700,194400,200300,186100,224300,220200,205000,227300,205500,271800,214400,229100,368200,229200,205500,259900
730,1200,3400,3100,8500,11800,13500,17600,18700,22600,25500,15600,18500,28800,21800,26300,31700,38300,39700,33800,116100,36500,39300,57400,45000,79900,46900,49000,50200,52200,100600,64800,59800,76900,66900,109000,67000,81600,89000,74700,79800,79500,93100,90300,98600,103000,111000,94900,98300,157000,102300,117200,165100,122900,124600,193600,193400,115500,132000,204900,218400,220800,185900,241000,138400,165300,184700,219900,164900,145800,294600,158700,176100,178000,158800,164500,156700,163100,163500,172000,189700,194200,179100,194600,328700,196900,213200,171600,227100,211800,234900,183100,181800,215200,203700,234000,167900,210500,195400,220100,344900
731,1100,2300,3700,5700,6200,8600,9500,11600,13000,14300,16500,19000,29400,21200,23100,25000,33400,29100,33000,25100,70000,61700,44000,43000,45600,30100,85000,97300,87600,94700,94000,58700,61500,117100,68100,64300,68400,70500,83100,82800,82100,99500,120800,99500,102600,1.0272e+06,102400,109300,96400,99100,98400,114700,106300,132200,127200,115600,112800,116300,146500,86300,111600,120400,141200,134100,128800,123700,240500,239100,175400,153900,169200,153500,152500,151400,165000,158000,216200,200200,200700,205000,212900,272100,211900,217600,319300,179400,538100,214800,189300,209500,283100,212200,211200,208700,241600,241200,273100,322900,246400,226000
732,1400,2600,3700,5000,7000,8200,10600,12900,14300,16200,18200,315600,22400,27000,26500,29000,28600,29900,32100,55200,48400,38600,66000,45700,50000,62200,47500,63700,50800,55200,65300,56800,75900,63100,81700,69600,76900,73100,71300,94500,81400,80000,82100,79700,87400,90900,89500,163400,74800,109000,103700,109700,110000,163800,132300,121400,127200,108800,125600,117100,121000,126700,138700,141500,143500,237500,232400,172100,167400,146500,161000,151000,259900,103100,160900,283100,275000,186900,182000,165900,171400,182600,198400,185100,182800,198400,205800,191600,139500,222900,230600,252900,235600,235800,203300,232800,209100,235600,358100,325000
733,1000,4800,5900,6500,7900,11100,17100,12900,13500,17000,17400,20700,21700,45300,40800,146500,28200,32100,32600,33100,34500,39100,48100,44800,45200,46300,46300,220100,51700,67900,90700,55100,72600,95300,166900,110100,69900,78000,83100,82500,86900,85000,86700,607900,95300,101000,90500,105600,111400,150100,109700,113000,105200,110900,218700,121400,195700,140000,132500,144300,129700,140700,140500,134300,157700,152800,84900,144100,243400,175700,274600,248200,157800,155000,270200,190100,216100,283800,212000,200200,191700,207100,188100,179400,129200,212600,196500,191600,189500,198700,194500,202600,196600,224000,287700,322500,203900,383500,218000,487800
734,1200,2500,3100,5900,7100,14900,10800,12500,13800,15300,18000,22800,35700,24400,25000,25700,28700,30800,32700,35000,37100,118300,46500,32300,44700,92900,48700,53600,41500,57900,55400,60300,63400,72300,63600,65300,82100,74800,82400,82100,82600,80600,517200,92500,86300,1.0506e+06,907500,105200,717700,102600,120000,117600,105700,107600,124300,122500,150800,170700,130100,131900,312200,137200,150100,180000,153200,158800,236100,223400,154900,146200,627500,218500,419700,154700,163900,166000,196400,209800,212500,238200,175000,372500,207800,205800,192100,283300,522900,220000,206700,209100,193000,223100,226000,212400,254400,237000,216400,267400,243800,229800
735,1300,2200,3800,5500,7200,8800,9400,14200,13500,16700,17200,18500,20800,22600,31700,24800,65900,35300,32000,34400,37000,37800,130600,49000,47400,54700,52000,51100,60900,72100,60800,67800,77000,68400,63900,113500,70500,77400,73300,78200,68300,82100,81500,82800,75700,109200,89700,94000,97000,117800,98000,100700,112500,105200,138400,124200,126800,143600,149000,146800,117000,120600,100200,232600,242600,159900,149900,200100,166200,125700,148600,145500,320500,272100,211700,235100,206100,234300,169800,613000,1.074e+06,182900,190400,799900,214800,217900,188300,227500,211500,245200,791400,424900,243100,234100,216700,204500,181700,233200,300400,272500
736,1000,2400,8600,5600,11200,9100,9700,12600,79400,15400,17900,19400,21100,20300,29700,27600,26400,32300,31100,40800,38800,39200,66900,53400,48500,48100,51800,49400,52100,57600,58100,60600,63300,63800,65400,66300,69700,79700,93800,78800,94100,79900,84800,99100,96600,91400,147400,127500,315900,107700,120200,102800,191500,122000,121500,112100,139800,134600,133200,132400,152400,159000,130100,129200,129100,131600,136500,147000,286800,148600,169200,186900,185600,261800,188400,205400,177200,190900,661200,164900,1.1309e+06,180600,819300,189200,245900,292200,243400,241900,207400,232600,786600,207300,198300,217000,239500,233000,269500,241300,273300,250300
737,1300,2900,5000,5100,7000,8200,15700,12600,13300,16300,17800,26500,24000,22400,25200,28500,26700,32400,40700,36700,118800,37900,48700,41900,56700,645700,47200,79200,51900,62600,89500,67100,77400,79200,66900,71200,93700,74800,78200,81600,85500,93000,80600,155200,94900,94100,90800,91700,100600,142500,101900,106100,113100,119500,110500,110200,118300,110400,142300,136800,133500,197700,131000,215800,146600,171000,300100,419800,172000,325600,166300,150200,190000,286800,187600,186500,178000,181400,476400,251100,187100,179700,175600,208200,202700,210700,191000,203900,195700,221000,222800,209300,208000,214500,241100,278100,300700,235800,221500,255500
738,1500,3500,4000,5500,7100,9500,11500,21500,12700,17600,19500,94100,54700,23900,31500,27900,28600,36000,32700,31700,36300,41400,63500,44400,44300,47500,51400,60100,51500,105500,69500,62100,77000,75000,65600,78300,79000,71200,75500,98200,193100,79700,81700,86100,88100,143300,96400,91900,113800,111200,106200,126300,107300,112100,116300,122000,185000,115800,139400,126300,359600,276700,1.395e+06,140200,139500,143900,139000,541800,169200,214100,1.0032e+06,361100,967600,231000,170200,159900,286100,168600,184400,171900,163900,182800,193100,318800,207000,214000,176300,242600,224000,463400,222200,582300,226000,336400,352300,1.1412e+06,252700,322100,218900,249700
739,1100,2400,6700,5900,6700,8900,45800,11600,14000,27200,17000,18600,24400,23800,25900,28900,47000,33700,34100,184700,36100,40000,53300,39900,46800,47700,46600,52100,55300,55500,59900,68400,66400,63900,88200,464800,120200,73600,87800,128700,83300,386800,84000,114800,91900,108400,127400,172300,103300,105300,99600,107700,112500,133100,148100,130100,124900,143500,185300,395900,269900,138100,131800,132000,141400,133000,275900,149100,160700,398100,203500,163500,165900,161700,168100,172500,161600,175500,172900,177100,174500,176600,192400,172700,188400,199400,266400,200500,206800,209000,201900,234800,237800,224800,309400,213800,219500,294200,301000,251400
740,1100,2900,4800,6400,11600,9200,10800,11600,15200,14800,18100,21000,22900,32100,25300,27500,31300,34200,33600,35900,37900,39000,51000,43100,43100,44000,56600,179200,121400,58100,58600,59800,61300,73200,64200,68100,70000,78700,73400,73600,91900,91400,110100,94800,106700,89300,93900,117000,98900,106800,104500,99200,119600,106900,122300,124800,160000,133500,125900,126500,132100,136200,139300,152400,194100,130900,198800,160900,169200,143400,166300,151500,154800,229900,182500,182200,198900,186000,220500,206800,334900,240700,194300,234100,202700,332300,208400,224800,253900,219200,194800,207600,304400,224600,233300,234400,355600,217700,222900,278200
741,1100,2500,4700,5100,6800,9100,10600,13600,12900,15900,17900,19100,19800,23000,24300,27100,36800,30500,31000,43900,36900,38700,40300,47000,49300,48300,76800,57200,64500,61200,63800,61500,69100,68700,105500,75000,83700,350900,73900,81600,80900,224100,82500,94200,86700,86300,90600,101900,106900,142000,115300,115300,114800,110900,119900,130500,130000,119300,119400,129300,123500,120900,130300,134000,148600,129600,135500,142600,163500,151600,184800,198400,163300,173400,172700,167600,163200,171400,170200,225900,205300,206100,286900,197200,189700,184000,137500,257200,346300,352700,354000,228700,220800,224400,210000,212200,253400,220200,211700,282700
742,4000,2600,3900,5100,6600,8800,11200,12400,13700,16400,15700,20900,29400,29300,35000,28300,22800,34000,35500,58000,36700,39000,39300,34900,37600,69400,45100,92600,33700,93500,47200,65100,72000,64700,59500,49200,84500,75100,110800,58400,72700,84500,86400,100900,210900,113300,150200,195500,163600,83500,115300,106400,110500,120300,127800,184600,145500,140600,100900,160900,223000,107300,145400,136200,117100,140100,148200,2.6732e+06,166800,143500,152800,165500,156200,165500,188100,259800,226300,227000,168300,234800,195600,189400,208100,208200,194200,186500,206300,209000,223000,235500,195200,199300,221000,228000,367900,357500,343200,337500,265800,278600
743,2200,4100,6300,8100,6300,14500,13500,10900,15800,15200,21600,19400,16200,27000,24500,25200,35300,34400,24400,36900,63600,41300,37800,53200,47100,40300,60200,41800,48900,71900,60400,49500,74500,66200,67900,84200,118200,71000,73600,81100,88700,124000,69100,162000,110400,243400,125000,105600,112200,106000,212300,105900,103600,110700,119200,135400,119500,125800,145400,126500,149200,106100,130300,131500,160500,205800,239600,156300,170800,136400,188000,179800,183600,181600,183300,177700,178200,196600,137700,196800,223700,211800,141300,183800,187400,228800,205000,253300,218400,212700,220700,222300,193700,238300,217700,234400,394100,264500,267400,209500
744,1400,2200,4100,5100,16300,15500,10300,15700,21300,25500,11900,25000,36000,26400,27700,34300,40600,63000,42500,35400,44000,71400,43800,55500,49400,42900,65500,66000,76200,40600,75300,84300,63600,88000,69600,76300,82300,89300,85700,90400,107000,94100,61500,92800,78800,86100,88300,156400,159800,177000,128600,102300,202100,127500,99700,116600,89000,146100,144100,212900,137500,136700,209800,223800,224500,279400,238600,269400,254700,154700,174800,172900,151200,153100,292000,174400,291800,189500,186300,204000,200200,320500,241400,183300,242600,183100,351300,331400,341700,312200,209800,226800,221600,220900,221400,280800,260100,222900,228400,221500
745,800,2900,3800,9400,20000,8300,10200,18300,35500,13500,12800,24600,31000,32100,27700,33400,58400,38400,53200,59200,63100,65400,69100,37300,47800,47600,43900,54600,50700,126200,98900,102700,103100,106600,69200,58000,65700,71900,117300,85200,107500,136900,91300,81700,153000,116100,129900,86200,105800,125400,114000,112200,90300,129100,121100,157600,382500,158600,123400,145600,172400,280300,138100,368300,288700,135400,140200,136800,153000,189300,171400,155500,146100,239900,198500,300100,192000,192500,184900,288600,200400,184300,213800,215000,219200,194300,976400,182600,216900,222800,224000,199100,208100,213800,209400,209700,206500,218100,250500,249300
746,2000,2400,2500,5300,5900,7500,7900,18800,13400,14900,18200,21300,21000,23200,55700,42400,81400,48400,32700,28700,28900,37200,32800,44300,48400,56600,82000,96500,89100,61200,55400,57000,59000,54600,76500,71400,64100,61200,77800,68000,86500,88000,97500,72700,97600,63500,101800,108600,171700,118500,106800,177000,103800,110400,123200,176800,131900,192600,123600,139100,137100,205800,211300,221200,185600,217100,217000,250700,237500,229800,239000,163700,152300,237900,193200,190700,173200,206800,176200,184800,185300,188700,670200,213300,179500,199400,243600,188900,185700,215300,222200,203300,207800,216900,298500,228300,226000,218600,232300,399300
747,1100,4300,4000,5400,6400,8100,9900,13000,14600,18400,19500,20300,20900,36700,39700,44000,48800,54500,59300,41000,41300,45900,45600,47000,34300,46900,57600,56400,64000,55800,49500,51900,43300,61800,59200,97900,67500,73500,94700,75000,69800,52300,88200,86900,117900,112500,91600,92400,113700,94700,67300,80900,121900,125800,126900,142900,78900,127500,118100,150000,152800,142300,186200,153700,158500,139900,144200,157000,179400,168400,173500,189000,174600,186800,181600,201500,126200,179600,167500,208100,200700,266400,187900,197700,233800,212400,222300,216900,232600,229300,239800,213400,248400,239900,217500,224800,251500,239700,257500,210400
748,1400,2600,2900,4700,4100,7800,16500,9900,12200,16500,16100,31700,23000,22800,22900,17500,52000,32000,38900,28400,31300,35000,47600,46800,62100,78200,46700,51800,117300,112300,92300,112800,53600,75500,134000,113300,74400,80700,81600,52900,96800,97700,95900,87100,87200,101600,97400,108200,85900,114700,96500,107300,134500,117100,118500,115400,149200,121200,144500,139800,135100,127300,147200,143600,144300,134200,167200,154600,166200,150900,169400,197700,158500,183700,170000,174700,161400,170600,156500,178400,169400,190800,181600,216200,123700,251000,200500,226400,318600,189000,387900,175800,298400,202000,198200,332500,223200,218500,222500,250000
749,1200,2400,7100,5000,12000,20100,7700,11700,14700,42000,18000,21400,33500,18100,41700,27600,24500,30200,26900,32400,46400,33300,40600,41600,44000,54300,54600,57200,53500,65200,82300,80600,52800,84700,57000,64600,57300,85500,126100,84300,109800,132700,99600,57500,148400,107800,115500,160000,107300,100400,100500,117000,105200,190100,120200,114400,161300,124200,123700,145300,78400,87100,153200,234600,130700,170700,210800,141600,146300,255000,152000,179400,162700,164800,175000,205500,162800,182800,177700,181200,305000,304600,309000,262200,177500,187200,188500,299600,245200,206200,334700,353300,123300,360600,360000,289500,459500,256300,286200,255800
750,1700,4400,9900,13400,12100,14300,13600,12200,21200,25100,23300,32100,23200,38800,39300,43900,49100,49500,63500,54400,48600,36500,41400,59300,71400,77500,76300,96400,93200,94000,94900,76900,111200,101100,73200,88100,117400,124600,141100,174100,131400,147100,138400,139600,185300,88700,90000,105700,111800,115800,120400,127200,111500,137200,120600,107300,195300,199600,210000,271000,200400,225500,204000,222200,153600,141400,167300,257100,207000,212600,111400,171700,174800,131800,167600,175900,304800,281600,287100,310600,302900,229100,216900,207800,225500,180300,217000,243400,222400,212600,207100,238300,344200,224700,251800,240400,253300,256800,262800,375900
751,3400,3600,6700,5900,6700,13400,10900,18400,18200,17300,19400,21200,26500,25800,33100,28000,29700,30600,33400,49100,66100,65900,64700,70800,56700,50100,50300,61900,57100,56800,59300,75300,76200,62300,70100,153500,86100,132200,94400,104100,99500,145600,155500,82000,98100,106300,106100,102600,169200,168200,166200,189800,186800,183500,188100,192100,135600,134500,128700,134300,127900,143200,136400,118400,94600,142500,142600,251900,252000,185300,186000,208700,178600,216200,184000,253300,248700,232800,254800,207800,177200,198800,227100,184600,211100,315500,235100,219800,216300,214000,240200,208900,210700,232100,377900,379100,355400,387100,378900,498700
752,1000,4200,2200,5600,7100,8900,10400,19900,17400,15900,32400,19200,18600,17800,22800,24100,28900,33700,31300,37500,37500,40400,40300,44100,43800,50900,83600,82300,84700,89500,90900,96300,104100,67600,112800,122900,128000,77200,92200,72700,113500,154100,142800,97400,108300,174600,98600,104000,106600,127800,135400,175300,190400,183000,197300,114600,133100,117000,129300,135500,154000,184500,148800,201600,185900,254600,232800,177100,274300,190400,247900,263600,166700,179100,165600,185000,185500,200000,193600,197900,169400,200100,208200,321500,299300,312700,215000,216800,242900,246000,240300,283600,378100,214100,205200,212400,245600,231600,364700,568600
753,1500,3900,6100,4500,7400,6900,16300,19500,20000,24100,19300,21400,21100,23400,24400,27200,27100,31100,56800,57700,47200,64800,66800,69100,85000,75100,87300,85000,75800,96800,65500,57400,65500,66800,67600,69000,77400,78600,110300,103500,91900,90800,85500,86300,78400,91700,110000,102200,104800,119900,110600,110700,127600,129400,119800,140500,124500,128300,129800,141500,222200,239500,130600,150700,163400,172600,190200,160200,247000,172000,174900,169100,171300,193500,180900,170400,110500,204300,195900,177800,197700,213500,205800,213600,294200,300100,326400,220000,220200,264500,275200,227200,327600,368900,243500,383700,367100,275000,381200,388200
754,2900,4100,10300,3200,4400,8200,10200,12000,12700,16400,17500,20600,21200,23300,22200,42600,45700,71000,74200,77900,116000,63500,41800,54800,46700,48800,50600,54700,69900,51600,65700,60700,149400,133300,122900,65000,72500,74800,80500,81300,100500,103200,94900,97800,137500,145200,83800,142600,165800,115900,116100,116400,116200,112100,114900,124700,124100,138800,134900,135000,166200,129800,149800,151400,161700,138000,155200,156500,260000,248100,255800,263800,183700,176700,179200,180400,185200,197100,204800,192700,199900,198700,232000,209300,207500,222800,224400,315100,323600,336800,437800,343800,341000,357300,366800,288100,236800,237200,400700,243700
755,1700,3500,6100,8500,6900,8800,10700,15300,14300,15100,19000,19100,20800,24600,26300,30300,40900,35700,36800,40200,41200,60900,41800,67300,43600,44200,42000,51700,56400,108200,74700,112500,102900,116800,114200,71800,72800,74800,79500,132100,149400,97400,85700,94500,96700,98700,108100,100500,120400,104300,142800,182700,167200,170000,162900,151900,184900,169500,159700,177400,182700,186900,193300,211600,198700,192200,224500,209000,153500,243900,165500,176800,249500,246800,293900,217600,253300,248400,251900,322700,263800,272100,271700,276000,245600,245700,256900,311400,187500,366100,227500,234700,234100,260200,235100,252500,244600,251500,222300,283300
756,1100,2500,3700,4900,6700,8200,10400,12200,13700,23700,16800,53900,21200,39400,27900,23600,30100,53500,34900,27900,77800,41500,43100,45300,53800,73600,70400,88200,118500,129100,147900,48900,87800,80400,175900,178000,164700,164300,168000,133400,119600,89100,140200,91000,217700,96000,101900,94000,86400,102800,125300,161500,144500,100500,112400,129600,186900,155800,140500,154500,194700,148900,128700,168000,140900,253600,170400,165000,232900,150800,199700,229100,173200,191300,266400,271700,274000,290400,284300,317200,302800,452000,439600,433600,467300,200700,226300,227100,223400,345100,349200,227900,226400,516600,219000,246300,237800,219900,272100,421400
757,1300,6200,4600,5400,19400,8600,11500,17200,33000,29700,44200,46700,50000,55500,58100,64300,86100,72000,78500,80600,86400,91000,127000,47100,69400,55200,51900,53400,55900,54200,65900,59100,78700,72800,75400,77000,85000,76100,72300,125600,128700,88100,90900,84700,96700,96300,117700,102900,104800,112500,99400,121200,151300,144900,132400,132900,136800,126900,102600,146400,155100,147500,137500,127800,142600,128700,236500,158900,142800,162500,249600,319600,399300,382200,180200,168500,177400,236800,230800,189100,198700,175900,303700,310400,310600,217600,220500,188100,221600,295100,335700,350500,351300,237600,239800,221300,247700,375400,173000,528700
758,2700,4600,8400,7600,16600,29500,17700,25500,21700,15600,20600,19600,22300,37800,45900,32500,46300,46000,46400,40500,64900,82000,75600,77000,77400,83000,83300,88500,86400,95900,94000,132700,137200,163700,146600,153300,130600,223900,99700,115800,107400,166400,168700,140800,114500,154900,160200,169900,131900,171200,166800,256500,120100,188500,185100,201200,177400,141200,155500,162600,138800,139200,130200,144800,146800,141800,153800,159400,144700,142600,150100,147300,153500,161300,159200,288500,189200,177200,168100,199300,183000,217200,196000,210200,194700,202900,225200,220700,196000,247400,223900,203200,226800,330100,303700,235500,366900,388900,376300,221800
759,1300,3700,5900,8000,10800,28000,10200,12300,14700,15400,18100,21000,22000,23800,28000,29300,55200,33100,56600,73800,42000,45000,42500,51100,46100,47600,122400,126600,130900,131900,140500,65200,67400,71200,78200,69000,170900,173800,130400,135300,85300,103100,97100,91700,93800,110000,102900,100800,103600,100700,109700,182000,195300,116900,124100,124800,137100,192100,186400,227000,144600,135900,139500,236700,307400,331800,315200,150500,160500,184900,170200,146800,174300,189300,173000,180500,181600,170500,211400,190500,186500,197600,177800,334400,293900,364800,344900,359800,341300,190800,235700,241400,352600,387200,364600,361700,373400,377800,373800,404100
