Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
412,8100,8600,14200,14000,23100,17800,26500,34400,43600,37900,41100,38100,51800,55900,84300,60800,119500,109700,112400,123600,148200,124700,123000,87600,89000,114200,97800,101500,138500,124700,136100,119000,188100,199900,203200,213300,213800,155900,129000,151800,244800,249000,160900,159800,180100,270600,299400,269200,262200,175400,356400,259500,214000,227700,201500,202300,214900,212900,217700,220500,225900,208300,243100,245500,242100,244700,249200,253600,212000,282400,285700,466000,456300,303400,320300,467800,310500,479900,306700,247800,300200,333500,218600,377600,403200,365800,327200,476800,327900,385800,335500,322600,361800,568100,588200,612100,400000,248700,393900,600000
413,9400,9000,15400,18400,35700,30500,35700,35300,42200,44900,40700,49600,54600,62300,52100,60900,64700,69900,65500,76100,111400,126400,89700,82300,97200,111600,93400,102900,71700,123600,219100,196800,121300,222200,138400,156400,137300,146800,150700,295400,153000,263100,262300,254000,272300,320800,288800,292000,199300,202700,274100,206000,198200,195900,201200,143600,354400,328900,243400,272900,251700,213300,245400,249400,239400,260900,257100,228700,348400,229300,321400,406900,384900,328400,335500,321900,445300,436100,312300,483300,463500,472100,484100,407400,423200,459100,413700,530700,463500,339800,562700,593600,558200,380900,372600,402300,372900,416500,394300,505000
414,4300,11300,10700,15100,38200,34700,40100,30700,29800,50000,43800,69600,78400,108700,53600,65200,104000,106400,70200,83000,109500,86300,83800,82800,86400,146200,155600,108900,180700,132800,204700,129700,134200,148300,143700,132100,128900,142400,145300,150700,145900,145500,263900,155900,266200,191800,184700,180400,215100,200700,212300,284300,295000,233700,420300,257500,265200,284600,304900,256200,454900,378100,276600,373500,401600,277200,320900,407200,400000,416600,417900,427700,288800,380900,575800,326900,415500,469500,453100,463000,377800,382600,499600,514700,521000,371900,468800,326300,262900,357100,552100,565500,570400,572500,555900,337100,383100,374500,366100,387700
415,8500,15100,5800,15000,20800,26100,57900,41900,94200,60800,59900,119500,73900,82400,69800,99200,76600,64200,90900,63000,167400,171600,141800,115800,86000,189600,90900,123300,117900,82400,95300,109500,110700,123600,122900,157300,119500,159700,184800,171100,277200,184000,159400,153800,175200,215300,176700,169100,231300,185500,227000,180900,237600,202900,207300,201000,200600,227500,189800,250200,272900,246200,232100,412100,271300,264000,424900,425100,418100,439200,334600,411800,562200,313500,463100,345900,325200,333100,331800,476300,507400,338300,314600,488700,266000,319700,315300,337000,332100,343000,363500,587100,693200,403500,372300,505600,605800,603700,521200,512400
416,6400,9700,9300,13000,25100,29100,31100,46300,65500,102600,40100,45200,53300,77300,51600,62700,74600,81200,91300,128300,138700,128900,131500,143300,137600,169500,131300,138900,185600,137900,176400,113900,144900,135600,203600,166100,98100,165900,228400,145700,113200,207300,169900,253800,198900,195800,159700,255500,246200,190700,228300,216300,203400,187500,318400,219600,221300,217700,392400,367100,388000,388800,242700,273900,386600,385000,218800,252400,296000,262600,260700,261000,269200,276200,272800,285600,277300,288500,307500,315000,312400,334200,231600,600700,530100,364700,369100,379100,359500,441100,465500,438000,376400,447000,397700,660600,580200,380600,384700,371300
417,4400,12600,20900,19400,23600,26200,27000,38800,46200,46800,37300,33600,43300,68400,51300,61100,67200,71000,65600,78900,92100,92300,120200,119300,98800,113000,108400,102800,110000,115800,118400,200200,97800,149200,139500,128400,141200,155200,137000,145300,165900,143800,145500,145400,164900,173400,184700,212300,217300,178500,295400,289800,237600,294500,288200,396000,245800,353300,228300,258300,235800,242900,255200,290100,280800,337000,272200,322500,313200,281100,344500,375000,409700,292900,304600,319500,336100,363700,359200,323200,323800,304000,294600,366200,503400,554400,591400,449400,504800,564400,397500,362500,352400,380200,380800,367700,592300,449800,386700,387400
418,5900,8800,12700,12900,18200,23500,43400,43900,57100,49900,42700,62200,57000,74100,48000,57900,89800,71100,60700,118400,128600,62500,71600,141700,83700,183700,92000,117700,137800,184400,192900,166400,146500,124500,113000,225600,134400,246500,143100,149000,181300,156900,163500,174100,166800,223400,151700,189300,205900,177100,224700,232700,312000,217700,353500,234300,352800,364200,345700,376400,380000,360000,363400,391600,238500,210500,238100,268700,252800,272200,306700,443800,319600,295000,291000,287500,288400,290500,294900,314600,313000,324300,310100,313000,332400,311500,377400,339400,350500,402600,412900,375700,364200,351400,357500,359800,399200,411300,384800,397900
419,3200,6300,12900,11800,16700,43400,23100,36100,40300,73100,55000,66000,88100,96200,86200,73700,59200,100000,112100,88400,137000,130100,110500,90400,78100,137500,154800,157700,188200,130700,131700,128900,124000,150700,123000,163500,188000,142200,225900,170800,182200,155900,192900,162000,190300,263900,225300,312900,346200,297500,356200,329000,339400,336300,233400,245500,223200,211900,242500,247400,228200,314200,373900,232100,241500,247400,266500,249500,253000,271500,255200,265400,293700,281400,346900,290300,382600,401900,467100,472100,503500,497700,482900,487100,506900,505000,503100,523700,558200,418000,555900,435800,569800,422200,388200,480000,373000,592200,592600,591700
420,14900,10600,37800,28200,29200,36400,37100,46400,50800,46800,27600,38300,72400,100200,90300,107000,101400,117500,103500,116700,136200,126100,141700,137200,144100,185900,158700,164700,184300,177500,179700,211300,168600,142400,144100,120100,162000,245600,250800,296300,285800,282600,296000,305000,299700,289700,321400,308500,341800,302300,380100,324600,254000,181900,229000,272100,213400,213700,213800,240500,326000,230700,278500,389500,387300,401900,411700,268900,308500,304400,439800,442400,253300,311900,296400,307100,338300,287700,251800,343100,371100,401600,375700,358800,343900,380900,424700,555700,556400,317800,339200,355300,560700,444700,530500,446300,603400,618300,468300,453800
421,3600,10700,19100,13200,28200,23800,27900,49900,47700,39100,38600,39400,61700,67000,96900,60500,65900,69600,78100,106300,101400,95200,83100,96100,86000,115200,92400,102200,113700,144700,128500,193700,139700,148700,150500,138000,135600,244800,206200,146900,189500,244600,249400,191900,159300,176400,221300,217100,248100,217500,242200,446500,292300,153900,233900,251500,219700,240200,243700,246500,244700,246200,239900,260200,238300,255300,253800,404300,258700,290000,272800,289000,288700,284700,288300,350700,467000,487900,470900,468000,485600,324400,344200,514800,498100,522700,361300,371300,592200,410400,254900,389400,352600,357400,380100,365200,370400,386300,632600,587400
422,6100,8000,11300,27600,32100,33200,47100,49300,59700,67700,53800,57700,54700,69400,49200,57800,67100,66500,59000,76600,88100,72200,68200,89900,91100,107900,154000,165000,182600,184400,185500,187200,182900,193000,129800,142800,146300,165300,136900,145300,158400,169000,158900,171300,165800,171200,184900,195100,238700,235500,244700,219600,218800,202700,250200,268000,230500,228700,227000,236700,388900,250400,304100,258000,365600,263300,248300,251100,260200,263400,405100,283900,308100,283000,293000,304400,305000,385500,260300,476900,525200,506400,435800,354400,347600,367800,343500,328000,355000,343400,342100,353900,363000,357600,356800,401800,559600,385500,446700,383300
423,3600,9700,13500,13300,38200,25000,47800,51100,68500,57000,41900,51500,95300,68400,112700,61300,116000,114200,60700,78800,92700,100800,125300,92400,140000,166000,91500,127000,178200,190900,174500,188600,185100,202000,202000,213000,217600,229700,217400,238100,221300,156300,278300,200500,270700,232200,236300,188300,181700,245200,285800,255400,220500,202000,209900,206100,214400,211000,216000,236900,227000,393000,266000,393900,398900,436100,268700,286300,415800,532000,325200,428600,446300,456200,432000,327900,235800,508700,328900,589500,515200,387000,319300,317200,331700,330500,332800,337700,351500,328700,1.3145e+06,572700,563000,579100,563600,577400,603700,606800,413800,592900
424,5800,11200,9700,17100,32300,33400,25600,51600,68100,64600,49400,40400,58700,73400,69500,60500,66700,71800,107900,76900,91300,98100,73900,118000,110700,153500,95700,126200,115500,126900,142100,118300,112900,124200,157100,147900,156800,140100,171900,160200,183300,177200,213200,172600,207100,220200,226900,224100,210700,231300,223900,236600,232300,227900,207600,205500,216700,145600,220600,279900,232200,225300,233200,239600,228400,313500,372900,377800,283900,385300,339500,295100,295700,284800,280500,314200,276600,301300,295400,337900,365400,386700,331600,317300,306700,368300,374700,225700,329900,331600,557700,363500,357000,362900,358900,375500,389500,379100,382700,377600
425,3900,6500,9400,18200,21100,29200,26500,45700,42900,41800,48600,39700,56900,48500,73800,53700,64600,69400,53600,64900,75500,87700,76400,92700,80100,110100,182900,97000,124100,152200,139400,132900,137000,136800,103000,131800,131200,155400,150400,148800,174900,147100,150000,163700,159800,165500,183800,184900,258100,260200,238800,414200,357300,294600,223100,226300,222800,225300,215100,235900,226000,235000,231000,246800,239200,326500,253800,263700,308900,463900,341100,333200,279300,271800,281100,323200,442900,478900,481500,488100,495800,508600,492400,567000,399300,243000,534700,354300,583300,404600,381200,476200,568400,573800,562600,531600,386000,615500,615200,383100
426,5700,6200,8500,17500,20000,40800,22900,62300,41800,40100,49100,56000,62300,73900,61600,71200,75600,73800,80400,87200,87600,105100,161600,107500,99800,126900,100500,96800,118800,130000,118500,134400,134100,141900,147000,139600,146000,152000,148900,168800,265200,156700,160600,153100,174700,176800,178100,165800,190900,177200,214100,216900,236100,318800,233600,248800,277800,235800,258700,235000,263000,224800,248100,251700,265100,283800,275000,419600,301800,263100,278800,266600,290300,435600,290400,274300,289600,309900,271700,313700,338600,406100,356000,315400,370200,317500,334800,341300,359100,481000,377400,369600,356700,539700,445100,434100,495100,403100,511900,373900
427,4200,7500,9100,16400,29300,21700,22600,39500,36300,64600,38900,63500,63500,76600,57600,67800,57500,97000,120700,125100,127500,111700,95000,103300,138000,122000,134300,99400,109100,124800,99200,108400,99700,126100,151300,127900,146400,198600,146800,260800,160600,255200,167000,165600,165100,189700,184600,176100,213400,177800,232200,268500,213700,204900,203400,212800,294400,246700,343200,235300,237700,239500,241400,254500,251200,297600,307700,266400,307800,296900,266900,275900,476300,480700,331300,314900,369000,472200,472500,317900,330400,318200,319100,345400,338800,317800,330100,323100,349300,534000,449700,401300,514000,367300,548200,412700,390300,604400,521600,398800
428,4100,7200,16800,12400,11800,34800,24000,71300,60300,40100,55000,49800,62600,68300,38600,62600,75000,109800,115300,117200,120800,125900,124400,81800,157600,165000,145300,175400,166100,173600,106600,182700,192100,195400,195800,158800,137300,214600,148800,265600,168800,160600,150200,154100,179900,197100,283600,294700,303700,302900,342000,244000,203900,214300,201600,243300,226600,475900,230000,186600,386700,250300,256400,268900,285300,323800,266300,244000,278000,260000,276300,273900,285500,286500,296800,314100,276600,381000,419800,396400,436700,370000,372200,344100,332700,294600,297700,369800,373600,328100,360800,595900,372700,436900,411900,393000,453200,396300,390600,370900
429,7800,6000,6500,12700,12800,17500,14000,26100,25300,51400,38800,33800,42200,64900,49800,83900,66100,72900,70300,71400,63700,107900,86600,128100,109600,165700,107300,107200,119700,122000,114600,118600,118000,151600,131500,123900,258800,222200,110800,172200,256300,247600,242500,211000,167800,227300,206100,195000,212200,184500,246500,277100,221300,204700,221000,203600,222600,241800,232900,227900,234400,229100,239400,236000,244200,300000,276300,288000,262100,433400,419300,352400,301500,280400,279000,446400,443500,464300,476600,485100,497600,510500,426500,508300,522100,526600,400600,335700,404700,337700,364200,368800,351900,362200,574300,586900,394200,391100,465200,505800
430,3600,10100,7700,15500,12600,17700,25800,37100,32700,44800,24000,32500,44900,53500,45400,62100,65500,52500,59100,87300,84000,84300,103000,112500,109800,201500,129600,159400,190500,216300,167900,208200,183900,192900,212700,207900,237700,219700,250100,251600,291000,163700,290900,212000,159400,160100,278400,155600,197600,165600,251600,212700,236700,212800,225500,211900,248600,208800,233400,260300,225200,232000,170300,323700,274700,248000,272400,276400,283400,288800,268900,265500,280200,286400,311400,297600,292700,294100,308900,300300,317500,327300,523100,370800,391000,330300,504900,349500,344400,336900,348400,351500,351900,357400,364900,364600,366300,402700,311000,524200
431,4400,6800,9900,17000,15300,26300,25800,37900,69600,88900,60300,88200,76400,96500,88900,111900,115700,100400,111800,112700,110000,85500,133900,129900,69600,118900,78200,132900,175600,196900,187200,182600,193600,200400,116100,147300,169500,170200,140300,144500,163200,110600,174100,272700,249000,178900,179300,276900,308600,274500,401000,334200,323800,296200,324000,317100,341400,217000,238700,265600,267500,362500,373500,295500,477200,336700,268000,315000,212500,336600,296800,269500,404200,351300,246700,342900,218200,357400,298300,343700,311600,376500,315300,322100,335800,680800,535200,533800,532100,527700,339700,376300,363300,320500,327900,380600,423000,402600,386600,496500
432,3800,8300,9500,15000,27600,30400,46200,60500,67700,65600,38200,38200,55000,112400,45900,59900,66800,74100,67300,76200,81600,81200,81200,101600,104900,123400,96700,92700,116000,125400,117100,122300,122200,142100,132100,160800,146500,176500,162800,165200,190600,188300,174300,156800,153000,301500,282500,228000,220600,177900,218200,224500,216600,219300,198400,213500,224300,242000,254400,319800,226200,239600,230600,249100,239900,253700,251600,258900,259000,275900,289100,266500,471400,397300,280800,299200,452300,332700,316500,322400,307100,380800,350200,336800,343600,326500,338900,358500,452000,362900,549700,560900,569500,611600,370000,381900,382200,380200,377900,393800
433,2800,9700,5500,13200,27400,20600,17900,37400,38900,55400,44900,43700,50000,72600,47400,51300,77500,72300,67100,73800,90000,101500,83700,129100,139400,180900,97100,160800,159000,152200,132600,171000,145100,139100,141100,144600,132100,192600,105800,167700,198400,166700,153300,185300,196500,187400,205600,228600,217000,189200,318000,230500,218200,196000,237900,327400,366500,216100,222000,229400,226000,231500,228300,411800,380400,429600,410300,263000,256900,402100,260900,335400,340100,298800,299200,562900,456900,363500,462800,358500,369500,352300,502000,315700,387700,383100,401800,367200,551200,547100,359000,359700,353600,387200,365500,601800,632300,590100,445800,361600
434,3700,18700,13900,14500,21800,26300,34800,56900,60600,74400,71100,67100,84300,98600,86600,108900,105300,109800,103000,133400,147700,126600,110400,108500,82300,149500,122100,106400,108000,116500,145500,184700,208100,209900,218700,223000,202700,226200,215000,251700,173500,171400,156200,266400,266700,272100,280800,281100,305700,299500,335800,314900,319700,322600,319900,378300,356400,212100,242700,227300,244500,289800,232400,237600,253000,242800,260800,248900,266200,264100,266400,269800,278000,290900,461100,469200,278700,296800,303700,301900,310300,313600,305500,312200,326700,329800,331200,329500,337000,338300,335600,356200,554000,430700,574400,417200,393900,711900,787800,781800
435,7000,16400,21700,29100,41700,43500,29300,50000,45000,32100,28700,71900,36900,96600,88500,62000,89800,75100,67600,88200,137300,130000,125000,138100,93600,234000,207700,233800,162900,329100,162700,159900,169200,296700,304200,304800,306700,292900,348300,218800,229100,231300,286200,381300,363700,304500,289400,388400,383100,394100,442700,225900,275800,203700,204000,176200,273300,368500,309000,371900,242200,365100,443500,452900,387300,269500,572800,509600,631000,387000,382600,302200,419300,408700,466300,569800,441500,480300,609400,390600,394000,378700,382600,402300,442200,291100,464700,549600,419500,245300,354700,621500,554300,587600,606800,381600,397600,392100,388000,486900
436,4400,17100,20500,26100,22200,18800,39600,39100,42500,66300,65100,48700,56300,64600,53000,62700,70300,69800,106900,114800,115000,95300,84900,120600,106500,193900,161300,112900,109200,118700,119600,184900,200500,127800,122800,144700,137500,143900,147200,218700,244900,246000,252000,222100,181400,194100,184400,198400,188900,211400,219600,258300,235800,211400,221300,214100,274700,356100,362600,238600,247000,217200,277100,258000,250700,365800,318300,288700,301600,307000,264700,300800,463700,447600,461000,460200,459200,457200,320500,306700,441300,388400,376700,332600,389400,406300,366800,314000,436300,363900,545300,556800,573900,377000,411400,376900,404800,603100,412300,389900
437,4300,7100,8700,24900,17400,20800,26100,32900,44400,42400,37500,56000,50200,65000,46200,67000,82700,66000,108800,83500,114100,86000,73600,105700,127500,176400,152600,189800,179500,118800,124700,183900,152500,138300,230800,241900,248700,213100,173100,161700,233400,197400,162700,247100,150400,202300,198000,254000,192100,186200,350300,262100,350800,342300,211000,246800,220500,208600,559000,256400,269900,353800,213400,398700,399100,410700,375000,382100,405400,393200,265100,280100,329500,358400,322600,264900,294600,313400,302400,314500,314500,324900,317400,316600,331100,356000,262300,368400,565900,536400,542400,327300,319100,467300,387100,394700,553200,416300,372200,364600
438,9800,10400,22400,24600,28100,40100,41400,58500,58600,71000,42700,41400,87900,82500,51500,53000,72100,59200,100600,77900,97900,103600,128200,134300,140200,179800,144800,166800,180400,186200,171600,209800,193000,194200,138900,134000,179100,144700,141000,149000,166000,277100,177400,147500,288400,288700,185900,189700,193600,173900,219000,200400,241500,347700,337800,325400,271300,259000,181900,178500,233100,403200,177600,188400,291900,309600,260900,335700,294800,380600,312600,288700,279400,286600,290100,362300,336100,305100,263200,321400,348400,365900,672100,525900,410800,426200,532000,523400,541300,561000,542800,468100,587800,250200,449500,409200,293900,433300,399300,377500
439,8400,3600,19100,28200,30700,29200,49800,51200,91400,74500,50800,37500,54500,83900,102700,59200,65800,62400,59400,67900,83800,125600,75400,97500,102600,174000,142300,103300,103600,122700,203300,187200,189700,132700,142300,142400,150900,155500,201100,260400,246800,183600,248800,171800,171000,159200,303700,216300,194600,182300,222900,254000,287300,234000,242800,213600,236700,231700,290500,217200,373100,258700,263000,289200,402400,205400,286200,348700,287100,320800,427500,437900,440600,369400,282900,298700,298800,342300,309000,324700,430700,248400,315100,244600,363800,395700,381200,344900,465200,319500,358100,386100,371500,452500,319800,383500,381600,292300,458200,383800
440,3400,13900,9300,27200,17400,18400,16800,29400,56800,51100,35700,36600,59000,91600,56300,67600,79500,108700,74700,72500,99500,86000,123600,93200,104600,85800,93900,155900,93800,133100,101500,183600,187300,148200,167800,156000,109700,111400,145200,184100,163300,143700,158600,149100,191800,274300,220700,209700,196800,341900,339700,339900,320300,328000,331600,325100,226900,357900,354800,358200,311200,231300,249800,234500,297700,920800,391400,423200,423400,276600,324900,283900,228300,281400,296700,365000,339700,324800,312200,297600,325100,505700,337100,477100,352100,348000,343400,398800,558100,335100,360600,373700,303100,395800,365400,397900,433700,562000,592900,587000
441,5000,10300,14800,21900,33900,16500,28600,124000,60800,61900,43300,41800,64800,52900,50100,49000,71000,102800,115900,114900,134400,121700,141500,82800,95200,114200,109100,122500,110200,126200,197600,126900,133900,122500,120800,132200,141800,171300,134800,142400,183200,172100,174300,175300,158200,159300,165200,173500,189300,311000,356200,345800,153600,204100,365000,227200,364900,220600,240000,228500,254600,233100,245800,229100,268200,389500,390300,411600,270700,267100,268600,267100,285500,311300,180800,276800,304400,444500,467700,512700,532400,329500,371100,439100,516600,515800,519300,377900,518600,512800,282000,385900,391500,599200,570300,611700,410400,366500,649300,592800
442,8900,15300,11200,14100,20800,17600,43100,31200,69800,65100,51900,46200,53600,62100,52600,109000,105300,130900,83300,82000,94500,158900,128200,134200,147000,167200,150200,160800,169500,98400,95900,108700,120300,194600,122500,127600,132600,160100,121100,146100,166900,182100,169100,166300,156200,176300,172000,193400,182400,225300,214400,204800,253300,289300,224500,188100,369200,351600,354200,362600,371800,351100,279100,317000,398500,362000,260600,252800,413500,424100,427000,291300,636000,340500,503700,496600,438900,486600,489500,499100,342200,345300,304300,304300,329600,333900,336300,373900,381700,387200,413600,433900,380300,365000,465300,401300,414400,380900,389100,376600
443,3600,17400,16500,9300,14100,20500,25100,35100,69300,63000,61300,62300,75700,110200,88900,64000,71500,67400,117500,122100,130700,129700,132200,95000,89700,113300,84300,84500,113800,128400,115100,124600,118700,126700,168000,154600,147800,205300,239700,260300,181400,150600,156100,172200,232000,168100,180900,173600,187400,218600,221700,275300,235000,209800,216500,336200,350100,157400,243100,373300,226800,224800,262600,302900,267700,278300,273000,308500,260600,312600,269600,285000,284900,264100,267000,304500,351600,319600,290000,302800,326100,312900,317900,456500,373100,336100,323000,345800,373400,352500,321800,351700,557000,564800,481300,592000,595800,615100,424500,401800
444,3900,8300,9200,11800,19200,31700,37400,26700,44600,41200,33100,30400,67200,53900,55300,60900,65200,62000,84400,67800,132100,94900,120700,142700,111800,133400,171800,158900,172200,176000,119800,134300,147000,199900,136800,184000,150800,161300,146100,159300,162900,151700,142600,171900,165000,173100,297900,172700,321900,288500,340900,331200,239800,282400,172900,232300,221100,159500,256400,268300,245800,266400,281500,261500,270500,212800,305900,415600,274400,278800,295100,275200,295900,323700,326000,427200,275400,336400,448400,517800,491600,511300,610100,286900,333200,344900,334700,328900,345800,331500,344200,589600,229400,323200,399000,368800,389300,400700,470100,270700
445,4600,7300,13400,27800,25400,35000,35900,54100,50800,69500,57600,39900,54700,64800,51100,60400,64500,86100,52200,95000,91900,102600,73600,78800,82000,124700,103100,128600,140600,220500,231500,227400,189600,201600,196800,221300,221500,238700,211900,243300,236400,165500,180700,198400,184400,280500,200400,182300,204900,178800,322300,405900,355000,328700,339500,337600,343700,358600,353300,349000,373400,198700,247600,242700,258200,340300,332600,282500,330400,378500,342200,284500,295900,272300,280400,471300,455900,468500,451400,383800,426300,321200,305300,508700,390500,327400,548600,518000,547800,540300,558000,568800,554100,562700,574600,572100,426600,413800,376400,375500
446,5500,7400,12200,15600,14500,20600,22400,29300,38900,41300,36800,50600,64900,80200,59800,64400,76200,55300,55100,77900,75100,135600,105900,77200,83300,103800,119600,153900,107200,211700,131800,194300,137100,119500,115500,129800,136300,133100,233200,247600,247200,263300,249000,167500,151500,179000,187600,162500,211200,181300,217200,202200,248300,167700,179800,338800,352300,329500,246600,247600,249300,237900,264600,315000,383900,376400,332100,263100,261700,278900,445200,203200,290600,209200,350700,319900,286800,309900,273800,316900,312200,318500,328100,307900,322300,372100,355800,328200,370500,334700,409200,397900,370100,360800,384400,520500,449000,400400,410600,385800
447,3100,7400,11100,11200,16700,31200,24300,39500,61600,44700,49300,50900,51800,63300,93300,103300,83000,85600,77800,83700,101700,77800,66500,99000,85600,92400,138800,109900,132900,135700,123000,120700,136800,133300,136600,129600,152700,150500,137000,144200,147200,146600,165700,167700,129300,300800,279300,288500,294900,282100,341800,279400,211000,222700,201900,208800,224000,355400,362100,235200,231800,227900,218800,242700,249600,275900,248900,427400,451700,607300,596400,577400,299100,385500,273200,347400,274800,302000,290900,316200,477400,369200,287200,490100,523200,520200,513400,524100,539700,536800,353000,381600,417300,389600,362500,478400,453500,582100,447200,407900
448,2300,13900,27200,13700,19700,25400,23900,35500,62000,45000,29700,53100,75800,68400,58100,63300,77800,84100,723100,96400,120500,137400,134700,147900,136200,166800,168000,166600,168800,197600,167900,199500,183600,201300,206900,212800,227600,220800,169400,172200,168200,193000,171500,212700,159900,161800,184100,175100,198800,172000,217200,231600,212600,218300,237100,234000,225000,219000,215400,225200,222200,251000,382000,243000,277700,273200,240000,246900,267400,301500,264200,276000,277700,278200,298700,281100,276300,291100,300600,312000,312400,317500,310500,317800,331700,357200,303100,363300,391200,372500,519800,538400,545700,543600,414400,386300,380600,405700,395100,374400
449,9800,7700,16400,22700,16000,23500,18200,37300,45300,41300,41000,57200,51900,70300,57900,68500,63000,73600,65200,71500,78100,71600,73000,82100,88500,199800,148800,246300,289300,94500,116400,121000,222200,149200,153700,173200,169300,145000,135300,241600,216000,151900,267600,292900,209300,191300,171600,190400,194400,190600,294000,234400,243500,248400,210800,242000,243300,211300,397800,379400,362400,375600,373900,373300,384100,402900,403800,400200,347100,334900,267700,274500,285100,279900,278300,313700,290800,324300,295000,323100,348400,362600,407800,434900,363200,412500,535900,351500,276500,354100,330700,301900,366700,354200,361800,390700,418300,450900,438900,428600
450,4300,9800,13200,13200,17100,22400,23700,56700,75600,62000,70400,51500,54200,91200,57100,70700,58600,64800,74400,75500,63600,75600,77600,82300,87300,105800,93100,98700,119700,116900,98200,131800,109000,114800,202000,207900,201700,173700,175300,239700,157300,239300,259100,249400,270500,264200,278200,315200,203100,207400,209400,253300,206600,215800,371300,204600,264900,204100,209000,234500,228700,217800,214000,233200,237400,240800,289700,321500,422100,308000,289600,293200,294800,286700,280900,304500,266500,391000,272400,314300,331200,328200,308400,318100,341500,519000,510700,510500,526500,527100,523100,367600,362600,374800,346900,388700,406800,367100,394200,365200
451,5600,5700,9200,21900,15600,27400,49200,41100,35900,37800,37600,34100,68300,64000,54100,59200,64300,69000,79500,76200,84800,84400,93900,105000,88400,109700,92500,102600,180100,129900,105400,116700,112900,126000,124100,130100,142500,143900,133600,183900,168200,253400,249300,264800,255300,277200,180500,225000,286600,188000,587100,343600,294300,232200,351800,372300,233400,213400,228800,226900,228000,233100,227700,344100,547000,546200,555600,257100,435200,790100,289700,280200,379200,527800,520500,548900,515400,424200,552300,543000,514900,536800,316100,338300,334000,368000,357400,355200,385200,347900,402500,634100,572000,502800,597400,384200,398600,506600,454400,382200
452,6600,8000,17200,21000,16100,21700,16700,40000,55300,34700,38700,42600,55700,60200,54100,56900,102700,105700,100400,130900,129600,82600,78200,96800,88600,109500,70900,162100,108600,118200,127300,117400,124800,115600,117400,128400,118200,142600,125100,156900,155100,148400,151200,159500,162900,167600,193500,158500,178500,167200,220100,342800,231400,189500,327100,228600,220400,216000,236800,226400,224700,229200,229200,248400,232800,251100,235600,266500,260200,270000,274000,250900,284400,274600,307600,324300,273400,263000,319400,321700,315300,309200,314100,288600,344200,307000,327400,340200,330700,398000,357900,366000,341800,361400,368700,373600,266700,438000,385900,373200
453,4000,7000,9600,16600,16800,22000,23100,53100,68300,59600,57600,62000,75300,88800,82300,64900,64500,69900,63200,75400,85300,82900,82000,126600,246300,127000,164900,197200,140800,126700,105900,135500,112900,137200,128600,137300,132600,141800,154000,150400,171100,180400,177200,179400,171000,173600,185000,222500,203800,169600,236700,348600,244100,216200,242100,221000,333600,211000,230400,351300,354900,260400,236700,268900,274900,274100,401800,392700,398400,435400,395000,311800,340200,348600,307500,316800,250400,240200,504500,415200,363900,495400,479000,500900,499900,543600,519700,520700,548600,534400,535300,516000,373700,378900,361800,368100,614000,587700,585400,587500
454,5600,6700,10500,24100,19200,33400,41200,37800,37300,46400,38100,42300,56700,69400,53500,70300,64900,74800,74400,89600,100500,97400,81500,97900,107000,122000,104100,106700,110700,133600,114300,136600,112400,215500,197700,147100,128700,144100,149600,135200,157800,146900,161500,181100,296400,168400,187100,173500,192300,184000,219400,213800,210800,201700,214000,225200,374300,257400,258000,256000,245900,225500,237400,238600,244100,180400,574700,574800,597300,565700,478100,603100,608900,287500,334800,311800,604600,658800,543400,400500,343200,311800,330500,318000,317700,331400,352500,354700,405200,351700,546300,551600,553400,469000,562700,581700,407100,385500,362900,368500
455,3000,7400,14700,16500,25800,21200,15700,37600,38600,41100,39800,39500,38000,93900,83300,92300,118000,105900,105000,111600,177900,155700,81200,75400,96900,123300,101800,126200,109000,116900,109100,128900,111500,126900,153600,212000,171800,223100,234600,229400,288900,246000,260000,263000,249200,264500,280800,203300,203400,294600,347600,369500,214300,269700,257100,226700,237900,212600,236800,228600,239600,216300,237700,244200,243600,264400,254300,247400,275800,276700,272100,286500,483700,445400,444500,332900,290900,317700,294800,309400,648000,637300,609900,620100,341700,337300,339400,585100,435700,314300,663900,544300,370500,358600,367200,385000,376500,394100,380800,375500
