Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
693,600,1700,5600,4800,10600,11900,12200,15500,19100,21200,26100,33800,35900,39100,43300,53300,59500,77000,89500,99300,109800,121900,150500,165300,190600,167100,180400,227800,167500,152800,230800,221900,261500,192900,206100,321900,339700,333600,352900,407300,308100,294800,480300,334600,334900,451700,479600,468900,556300,525100,699000,705600,741000,603900,715200,556600,582400,613400,597500,680600,1.1032e+06,632700,709400,715900,930400,847500,847700,944300,1.0856e+06,1.1197e+06,978000,1.1073e+06,846800,1.4432e+06,1.2764e+06,1.2552e+06,952400,966000,1.2987e+06,1.3256e+06,1.2531e+06,1.367e+06,2.3086e+06,1.1777e+06,1.4136e+06,1.8407e+06,1.7162e+06,1.5177e+06,2.1098e+06,1.6293e+06,2.1989e+06,1.7708e+06,2.1336e+06,2.1962e+06,1.5357e+06,2.1324e+06,2.4945e+06,2.5455e+06,1.7676e+06,1.5997e+06
694,800,1900,3500,5300,7100,9200,11700,15300,23500,30700,39700,47200,66500,66000,37300,47400,66700,61900,106300,125800,75900,80100,95700,154200,121800,117100,212700,162700,227500,141100,177900,171100,197600,249500,218400,255600,219600,352600,418900,437400,474300,477000,498400,535700,557200,583200,604500,631400,653900,502300,584200,447300,715300,527200,566800,733700,917400,890900,811700,829400,864600,930600,1.037e+06,814900,812100,741000,829300,1.0378e+06,1.0851e+06,933500,1.131e+06,1.2025e+06,1.0916e+06,926900,1.3491e+06,1.272e+06,1.4347e+06,1.5735e+06,1.5055e+06,1.6208e+06,1.6311e+06,1.5335e+06,1.6606e+06,1.4556e+06,1.1998e+06,1.6149e+06,1.7494e+06,1.6374e+06,1.78e+06,1.713e+06,1.4022e+06,1.755e+06,1.3965e+06,1.4038e+06,1.6665e+06,2.075e+06,2.1365e+06,2.1928e+06,1.9822e+06,2.3563e+06
695,1000,1900,3400,6900,9100,12700,16800,13100,16500,48900,31600,38200,47200,55700,51400,77900,87100,96800,93600,102400,111300,121200,134100,125500,119800,125100,178400,190400,216300,218100,275700,277600,279000,198000,353800,344100,323400,349700,360600,415900,465900,458200,422700,452500,469600,507700,602400,594700,570000,588600,431600,504700,655600,657300,695000,678500,739200,774300,817300,855400,853100,888900,917000,718400,671900,693500,693200,956100,1.0856e+06,1.1535e+06,1.3291e+06,834500,846200,883600,1.2825e+06,931800,932800,1.3764e+06,1.0856e+06,1.4612e+06,1.464e+06,1.526e+06,1.5489e+06,1.289e+06,2.31e+06,2.4874e+06,1.4515e+06,2.0305e+06,2.564e+06,2.5175e+06,2.515e+06,2.3053e+06,2.159e+06,2.4516e+06,2.6198e+06,3.2659e+06,3.348e+06,3.1534e+06,3.4791e+06,3.4835e+06
696,1400,4100,6100,9700,16300,9800,12000,27900,28000,50900,35300,41900,47400,77600,85900,113500,148300,134600,130900,144800,181900,121700,187300,202800,229000,274900,178200,233100,150500,220000,243400,247300,189600,263700,290100,315500,323600,347700,355900,375800,400200,355400,440000,447400,469500,360500,397500,507000,560300,584700,609800,655100,646800,674500,695500,727800,744100,771200,802000,853900,857900,788800,964500,938700,973100,993100,1.013e+06,1.0488e+06,1.085e+06,1.1177e+06,1.1443e+06,1.1878e+06,984900,1.6012e+06,1.8062e+06,1.4569e+06,2.1514e+06,2.0202e+06,1.4391e+06,2.1511e+06,2.3148e+06,2.1685e+06,2.3394e+06,2.5525e+06,2.2453e+06,2.4706e+06,2.4824e+06,2.8282e+06,2.8957e+06,2.9201e+06,2.9431e+06,2.6692e+06,3.1926e+06,3.0723e+06,3.132e+06,3.5453e+06,3.1289e+06,3.8718e+06,3.3373e+06,3.4103e+06
697,1800,3500,5900,9300,13500,21500,17400,20000,24500,29100,70100,56300,66100,87900,97900,110900,81700,142300,134100,178700,182400,198800,216600,225200,220400,237700,191100,229400,312600,309700,346500,436100,373400,226200,221700,321800,341200,358800,361800,375100,403900,419100,441300,452200,661700,716000,531900,552800,546600,593500,598600,636700,651700,684500,797000,762800,752000,781200,893800,1.1961e+06,1.2232e+06,882400,913500,933000,957800,993400,1.4672e+06,1.0644e+06,1.4655e+06,1.5942e+06,1.1593e+06,1.1823e+06,1.2509e+06,1.4087e+06,1.2817e+06,1.3085e+06,1.4455e+06,1.7042e+06,2.2754e+06,2.3684e+06,2.2068e+06,2.2923e+06,2.2289e+06,2.5723e+06,2.5345e+06,2.3883e+06,2.7672e+06,2.5508e+06,3.0139e+06,2.6495e+06,2.7379e+06,3.0982e+06,2.7961e+06,2.8879e+06,3.3215e+06,2.9659e+06,3.0471e+06,3.4802e+06,3.1426e+06,3.533e+06
698,1300,3200,6700,12200,16800,19100,24400,30000,25600,17800,46400,37700,46000,52600,59300,68000,69200,74100,92500,101600,111000,123300,133900,143600,188400,124100,181800,220800,210600,229800,233200,255600,258900,275200,311000,317900,365900,339300,357100,383200,400600,411900,490200,528300,479800,477900,589500,531500,555200,573900,599500,629900,642500,674300,696700,694100,752300,778800,830200,933000,872000,899600,915100,931300,963800,983700,1.0106e+06,1.1395e+06,1.0902e+06,1.1186e+06,1.3137e+06,1.1641e+06,1.1944e+06,1.2562e+06,1.3003e+06,1.31e+06,1.3361e+06,1.3782e+06,1.4092e+06,1.4747e+06,1.3565e+06,1.5148e+06,1.5757e+06,1.6093e+06,1.6922e+06,1.9422e+06,2.6368e+06,1.703e+06,2.7867e+06,3.1268e+06,2.9418e+06,3.304e+06,3.1964e+06,2.9222e+06,3.2177e+06,3.4574e+06,2.1601e+06,2.1666e+06,2.1865e+06,3.2972e+06
699,1200,2700,4100,10200,15800,21800,14000,19500,20400,28000,22700,39000,34400,67700,71000,71300,74500,83700,113200,116900,97000,123300,109300,158900,145300,165300,157600,186000,220800,219000,231100,261800,277800,311600,345600,307700,323400,575700,601700,353600,405700,410500,430000,417600,463300,487100,512500,539600,549600,581900,604700,621100,647900,664400,816100,764300,888400,796800,920500,923700,943000,883000,1.0151e+06,1.0037e+06,969000,1.2576e+06,846000,1.1163e+06,1.2105e+06,1.8231e+06,1.5711e+06,1.2693e+06,1.3159e+06,1.3666e+06,1.7449e+06,1.5116e+06,1.9672e+06,2.1512e+06,2.1582e+06,2.5785e+06,2.9533e+06,2.4469e+06,2.6592e+06,3.3664e+06,2.7272e+06,2.4383e+06,2.4699e+06,2.6045e+06,2.7153e+06,2.4634e+06,2.5453e+06,3.6623e+06,2.6988e+06,2.3629e+06,3.0921e+06,2.89e+06,2.181e+06,2.1827e+06,2.4988e+06,2.3801e+06
700,1300,3100,7600,7300,13300,16500,18600,23900,23800,23500,26900,37700,35300,44800,47600,62700,139100,84800,92900,101800,110600,125900,156300,164800,179400,170300,201100,191900,204700,216600,229600,257300,259400,327000,345700,306200,332200,341100,397000,335900,387800,447200,434600,460000,409700,404900,475700,536600,542900,570700,454700,627500,656800,480600,826900,811900,752700,771000,793800,754900,986800,889800,918300,936400,1.1009e+06,828900,923400,739000,1.5045e+06,916700,1.2627e+06,1.3543e+06,1.3899e+06,1.4597e+06,1.2866e+06,1.5507e+06,1.5532e+06,1.4468e+06,1.4213e+06,2.0876e+06,1.6721e+06,2.5965e+06,1.4889e+06,1.4582e+06,1.19e+06,2.0389e+06,1.6898e+06,1.9375e+06,3.3279e+06,1.8251e+06,1.7583e+06,2.5447e+06,2.5753e+06,2.1727e+06,2.5636e+06,2.3905e+06,1.7915e+06,2.3792e+06,2.7997e+06,2.1142e+06
701,1600,2200,3100,24100,10000,11700,13000,20900,20900,26900,27200,40500,37400,39600,59100,50700,75500,57100,75500,114800,92300,101900,149000,111300,179400,175600,165700,147500,208000,257600,266800,320300,255800,276400,351800,348000,363400,407300,362000,258800,402300,474000,429800,465600,374900,499400,523600,533600,553200,607100,600200,623600,646500,652200,512700,523600,574200,759700,790900,826100,851600,884100,893300,945500,969300,998300,1.113e+06,1.1734e+06,991400,1.1068e+06,1.1656e+06,1.5004e+06,1.2682e+06,1.2394e+06,1.2686e+06,1.4171e+06,1.5358e+06,1.7845e+06,2.112e+06,2.104e+06,2.1267e+06,2.0762e+06,2.211e+06,2.0013e+06,2.1448e+06,1.8455e+06,2.4099e+06,2.5941e+06,2.4323e+06,2.4835e+06,2.4745e+06,1.9178e+06,1.9389e+06,1.9775e+06,2.0879e+06,2.0635e+06,2.1077e+06,1.7947e+06,2.5994e+06,2.6891e+06
702,800,1900,4800,7100,9100,12200,16400,21600,34900,48900,57000,41500,88900,55900,80400,68800,87600,86000,92900,102000,111800,122500,194400,256100,155000,172200,180200,191200,224500,217100,230600,291400,308900,329900,215200,292600,378300,460100,421500,436200,661800,642500,738100,769300,773500,806600,404400,426600,553800,564200,710600,668800,613700,694700,810400,763000,1.233e+06,1.4104e+06,1.3801e+06,1.3784e+06,1.2312e+06,1.4483e+06,1.4953e+06,1.6218e+06,1.6835e+06,1.6352e+06,1.589e+06,1.7295e+06,1.8841e+06,1.6216e+06,1.6611e+06,1.6971e+06,1.9698e+06,2.52e+06,2.0195e+06,2.1904e+06,2.0611e+06,2.5574e+06,2.1056e+06,2.2381e+06,2.3961e+06,2.4525e+06,2.5069e+06,1.9781e+06,1.9965e+06,2.0986e+06,2.6458e+06,2.3687e+06,2.1753e+06,2.3309e+06,2.3076e+06,2.8441e+06,3.2001e+06,3.0123e+06,3.1157e+06,2.2655e+06,2.2641e+06,2.3866e+06,2.63e+06,2.982e+06
703,1200,4100,8300,12100,16100,48000,27100,33500,39800,30400,35100,40500,65600,87700,98400,110300,75500,85200,151300,77900,73000,119200,118300,141900,153100,155100,168600,193800,148600,153700,224700,246900,177700,218700,290800,222900,370700,403800,356200,260200,294700,285100,385500,476600,482400,576400,584700,530900,566500,649700,644700,607700,643300,688500,702800,662800,847600,864200,910200,922800,956800,1.1433e+06,1.5049e+06,1.416e+06,1.1262e+06,1.1101e+06,1.0593e+06,811400,1.0782e+06,862700,1.1202e+06,1.022e+06,1.3882e+06,1.1223e+06,1.4591e+06,1.6456e+06,1.7453e+06,1.6746e+06,2.1219e+06,2.527e+06,2.4503e+06,2.2449e+06,2.4712e+06,2.4144e+06,2.5441e+06,2.5182e+06,2.777e+06,2.7715e+06,2.803e+06,3.1914e+06,2.2675e+06,2.1995e+06,2.3769e+06,2.5028e+06,1.8878e+06,2.0555e+06,2.5266e+06,2.5653e+06,2.7034e+06,3.6339e+06
704,1200,2700,4400,12400,18400,22700,27500,34800,21700,21800,36500,30600,36200,39700,72100,61000,75700,73500,95300,83500,112400,112900,124900,139500,141000,177600,177100,207600,199600,170900,229600,243700,255700,279900,294100,273900,366000,341000,400000,385700,401600,419400,429400,453400,555000,539500,518300,550700,616700,667400,688200,451200,485300,665300,799700,796100,624000,908200,657700,956200,845300,887400,1.2795e+06,1.4842e+06,1.4983e+06,1.6075e+06,1.6916e+06,1.5228e+06,2.2496e+06,1.8968e+06,1.4507e+06,1.5449e+06,1.4361e+06,2.5952e+06,1.4799e+06,2.0535e+06,2.1763e+06,2.3712e+06,2.2554e+06,2.0187e+06,1.626e+06,1.7033e+06,2.4734e+06,2.6973e+06,2.6883e+06,2.2167e+06,2.8125e+06,3.2555e+06,3.127e+06,2.6805e+06,2.6803e+06,3.5427e+06,3.6034e+06,3.0329e+06,3.0918e+06,3.343e+06,3.0295e+06,3.2189e+06,3.5233e+06,3.7747e+06
705,1500,3900,7600,9900,15700,23900,55800,33900,67400,50200,57000,62200,72300,101600,100000,105300,130800,129100,154100,194600,199300,202200,218500,215500,257600,339300,310600,276300,340000,386800,395600,372600,331500,396900,420900,494600,404400,603200,529100,526900,660600,547100,805700,697900,716200,608300,660400,644300,673900,693600,718100,795000,974300,1.0774e+06,880800,1.2507e+06,951700,1.1298e+06,841900,1.0427e+06,904600,1.1117e+06,946100,1.2107e+06,1.1728e+06,1.1411e+06,1.2078e+06,1.2198e+06,1.1368e+06,1.2923e+06,1.2448e+06,1.3325e+06,1.2281e+06,1.0754e+06,1.2694e+06,2.0594e+06,1.962e+06,1.9807e+06,2.3187e+06,2.3976e+06,2.1838e+06,2.208e+06,2.5334e+06,2.5263e+06,2.4022e+06,2.6114e+06,2.3968e+06,3.0909e+06,3.0637e+06,2.9299e+06,2.9418e+06,3.2491e+06,3.2149e+06,3.3319e+06,3.2381e+06,3.4831e+06,3.4702e+06,3.6351e+06,3.6502e+06,3.7418e+06
706,1700,3700,7400,12900,14700,19900,23500,28200,39000,52300,51300,69000,67900,54300,94300,181400,83700,81200,235500,103000,86100,91300,142000,134000,149900,125700,202800,202300,219700,291300,293200,229500,301600,278300,278300,211300,441700,331300,383900,298000,329300,502000,466000,459200,474700,489900,519600,541800,560900,631300,624800,633900,680300,780300,514400,729800,750900,783400,797600,813800,762500,739900,710500,1.0108e+06,1.0569e+06,796200,1.0032e+06,1.0834e+06,1.0809e+06,1.1104e+06,1.1415e+06,1.2242e+06,1.4126e+06,1.2997e+06,1.1717e+06,1.4624e+06,1.4413e+06,1.3782e+06,1.4568e+06,1.9038e+06,2.136e+06,1.5122e+06,1.9291e+06,2.6577e+06,2.744e+06,2.6665e+06,2.5815e+06,2.5665e+06,2.9799e+06,2.9273e+06,2.9807e+06,2.7529e+06,2.7491e+06,3.3766e+06,3.3987e+06,2.9084e+06,3.5175e+06,3.5083e+06,3.1846e+06,3.4055e+06
707,2100,4600,6500,11400,12200,12500,15700,15300,23500,27100,29100,29300,45700,41100,54500,62500,75400,99100,93600,86100,118800,116700,131300,174400,197000,188100,185900,216100,231600,249000,262400,264400,260800,281900,324500,309000,323000,338300,358100,433100,441700,363800,320900,482100,386900,503600,517300,537600,907300,582700,603700,729300,652900,672700,700500,746900,573200,830400,791900,694300,569100,870800,912500,935500,968500,997300,857000,859200,1.1694e+06,1.2966e+06,959500,1.191e+06,1.692e+06,1.6102e+06,1.504e+06,1.1472e+06,1.3136e+06,1.3995e+06,1.8189e+06,1.6196e+06,1.7018e+06,2.224e+06,1.683e+06,1.7661e+06,1.8875e+06,1.9453e+06,1.983e+06,2.001e+06,1.8575e+06,1.8191e+06,1.8757e+06,1.4871e+06,1.7394e+06,1.9904e+06,2.0649e+06,2.3635e+06,2.3561e+06,2.1526e+06,2.4311e+06,3.7318e+06
708,1400,3600,5700,7600,11300,10300,17700,15500,30100,20900,26800,31100,35700,46600,43400,67600,55900,83300,69900,73500,221800,104200,121000,150200,148600,198200,160700,150600,187800,245100,288900,189200,195500,200400,218900,283400,396300,366000,637600,391500,403500,412700,429800,460000,529700,566400,334500,888400,582300,696100,699000,573900,892800,699000,848500,796300,772300,916600,845800,1.0545e+06,878500,879600,922000,943400,1.1727e+06,990600,1.025e+06,870600,1.3238e+06,1.3268e+06,1.3243e+06,1.1874e+06,1.3686e+06,1.6802e+06,1.2807e+06,1.6463e+06,1.4416e+06,1.3889e+06,1.2217e+06,1.6317e+06,1.4989e+06,1.5158e+06,1.6887e+06,1.7532e+06,1.6861e+06,2.5541e+06,1.9827e+06,1.5203e+06,1.3004e+06,1.5063e+06,2.2881e+06,2.2454e+06,2.0877e+06,2.0014e+06,2.6495e+06,2.7738e+06,3.0353e+06,2.5539e+06,3.0671e+06,2.3531e+06
709,900,2500,5100,6800,8900,11900,15100,18400,21500,40100,38000,66500,56600,43400,49700,77000,62700,82100,104200,110500,120000,157400,111300,261500,110200,115600,134400,132700,179100,148400,247800,254300,293100,321000,337700,323400,260200,602900,286600,377300,393200,619300,529300,424800,495000,493400,657300,438500,492400,551400,601400,748000,649800,774500,744800,805400,798500,913200,940300,869200,1.094e+06,924900,700500,637400,979300,982000,1.0137e+06,1.0389e+06,1.0474e+06,1.4132e+06,1.2365e+06,2.0272e+06,1.7557e+06,1.8694e+06,2.0306e+06,1.8996e+06,1.8842e+06,1.9226e+06,2.302e+06,2.2488e+06,2.0958e+06,2.2205e+06,2.472e+06,2.4938e+06,2.3414e+06,2.3992e+06,2.7789e+06,3.0821e+06,2.767e+06,3.2816e+06,3.1233e+06,2.7872e+06,2.8253e+06,3.2901e+06,3.3714e+06,3.4878e+06,3.3064e+06,3.5118e+06,3.3259e+06,3.7396e+06
710,2200,3800,6700,9600,17100,33100,34300,41700,22800,55400,58400,69000,84700,123800,110800,116800,128600,138200,187000,154900,202000,270600,373800,264500,299300,238700,251500,369600,264300,268500,409200,313100,460900,305200,465700,326800,440600,395600,406300,465100,487000,420000,348600,507700,822300,864300,894900,567500,608900,589900,873500,557300,582100,651500,1.2147e+06,1.2787e+06,743300,729600,1.4752e+06,1.4683e+06,1.0395e+06,1.5697e+06,1.3695e+06,1.2927e+06,816300,1.4319e+06,1.7525e+06,1.1748e+06,1.2292e+06,1.5645e+06,1.8831e+06,1.6714e+06,1.4139e+06,1.2526e+06,1.3162e+06,1.6242e+06,2.0615e+06,1.7127e+06,1.5551e+06,1.5518e+06,1.3649e+06,1.2757e+06,1.2321e+06,1.74e+06,1.6946e+06,1.7683e+06,2.0302e+06,1.824e+06,1.8208e+06,1.5915e+06,1.9463e+06,2.7117e+06,1.5158e+06,1.6794e+06,1.8377e+06,2.38e+06,2.4866e+06,2.3827e+06,2.0064e+06,2.2164e+06
711,1500,2100,3300,8600,20500,13600,33300,23600,33600,25400,29300,36800,63400,47900,43400,57700,74300,72900,67900,77400,90100,111100,93100,113300,112000,144700,221500,229500,149700,150100,179000,170400,190200,212200,227300,213100,270100,227000,297100,378500,332000,328100,318000,521400,547500,574500,708100,634400,645900,679000,685700,770600,606300,658300,730400,809000,862900,879000,804000,960200,772000,1.0414e+06,1.3697e+06,1.3509e+06,1.2512e+06,917500,753500,801900,982500,1.0454e+06,1.3202e+06,1.3649e+06,1.1288e+06,950500,1.2077e+06,1.1886e+06,1.2324e+06,1.1058e+06,1.6921e+06,1.3807e+06,1.3339e+06,2.3225e+06,1.6225e+06,1.8842e+06,1.8875e+06,1.3048e+06,1.5167e+06,1.5708e+06,1.7114e+06,1.4343e+06,1.7306e+06,1.9126e+06,2.0468e+06,1.5735e+06,1.5123e+06,1.6922e+06,2.3373e+06,2.0931e+06,2.3621e+06,1.9005e+06
712,700,1900,3300,4400,6200,8900,13700,14400,16900,20400,28000,29000,34500,39000,81400,53100,65100,61500,67400,69700,79400,97200,94700,101100,120800,172600,143300,144600,137800,307300,172400,189300,212300,197300,293500,262400,273600,239900,257800,390200,411800,483900,306900,340600,346100,370200,414700,383000,568200,419600,505800,501300,582100,526200,518600,829800,639900,595300,596900,595100,877400,863900,1.0865e+06,983500,742400,748000,883700,1.029e+06,1.0011e+06,1.4682e+06,1.2137e+06,1.0396e+06,937200,1.4552e+06,1.1451e+06,1.1797e+06,1.2174e+06,960000,1.5905e+06,1.1678e+06,1.5186e+06,1.5336e+06,1.3123e+06,1.5548e+06,1.5634e+06,1.9925e+06,1.8915e+06,1.5476e+06,1.6716e+06,1.497e+06,1.7432e+06,1.889e+06,1.6708e+06,1.8116e+06,1.6892e+06,1.9674e+06,1.6213e+06,2.1989e+06,2.5551e+06,2.6689e+06
713,1300,2700,5800,4900,11700,8800,11900,25400,18100,30400,42700,43700,41700,81600,69200,84200,85900,97200,123200,112800,108500,112800,124500,167700,182300,131100,150400,155000,163100,168100,178000,285100,378500,217700,243300,214600,226700,294600,417600,435500,488900,342900,361300,600100,303500,342700,356200,444300,395200,367800,595600,602600,672700,610900,690100,697400,757800,826000,918000,797300,1.0228e+06,1.1001e+06,1.1052e+06,925000,703900,1.1247e+06,1.0128e+06,933100,983800,970500,1.1549e+06,1.0906e+06,1.2145e+06,1.2622e+06,1.06e+06,1.4408e+06,1.3567e+06,1.6067e+06,1.6493e+06,1.7043e+06,1.7485e+06,1.5569e+06,1.3678e+06,1.3282e+06,1.4314e+06,1.56e+06,1.6318e+06,1.6781e+06,1.6326e+06,1.7431e+06,1.7889e+06,1.6385e+06,1.6074e+06,2.2651e+06,1.8477e+06,2.3502e+06,2.4348e+06,1.7085e+06,2.4739e+06,2.9169e+06
714,1300,3300,6000,14100,11300,20300,19100,31100,19900,23100,26100,26500,34500,38500,43500,61300,78800,63100,77100,88300,81500,143300,111800,113200,127600,190100,207200,143500,241200,151400,252800,235900,322500,322600,341000,235700,252000,243200,264700,462100,469900,480000,432800,502100,493900,493100,375400,527300,390700,577200,601300,600700,528700,519200,718500,707900,735500,780400,761800,969800,1.0742e+06,1.0931e+06,1.0778e+06,1.0985e+06,739100,959200,1.0113e+06,1.0515e+06,1.082e+06,1.0752e+06,1.2891e+06,1.4051e+06,1.1257e+06,1.4414e+06,1.3014e+06,1.5308e+06,1.3177e+06,1.1988e+06,1.6239e+06,1.6619e+06,1.7105e+06,1.551e+06,1.3442e+06,1.2794e+06,1.526e+06,1.611e+06,1.6108e+06,2.1617e+06,2.0438e+06,1.9187e+06,2.2577e+06,2.2752e+06,2.2644e+06,1.9923e+06,2.0714e+06,2.0059e+06,2.1099e+06,1.9839e+06,2.1984e+06,2.2323e+06
715,1100,2600,4700,5100,6800,9300,13000,14900,17000,23500,26000,49600,44200,46500,51900,68900,68800,119500,109600,80800,79800,145600,113300,183300,199600,235900,309800,203400,194900,228100,186900,238500,278200,223800,272300,380600,331200,227800,338800,374400,327600,293400,307600,562300,399400,403000,403100,482800,562000,356500,521400,391600,901700,645500,728900,738200,743200,727400,749500,612600,887000,899200,897700,887300,925100,977100,1.0294e+06,1.0562e+06,1.105e+06,927300,1.3309e+06,1.3728e+06,1.4162e+06,1.4722e+06,1.5124e+06,1.56e+06,1.5865e+06,1.4995e+06,1.4059e+06,1.4443e+06,1.4631e+06,1.5298e+06,1.5073e+06,1.5704e+06,1.5816e+06,1.8406e+06,1.6803e+06,1.7368e+06,1.7748e+06,1.7788e+06,1.864e+06,1.8845e+06,1.8453e+06,1.8846e+06,1.3911e+06,1.42e+06,1.4712e+06,1.4852e+06,1.5129e+06,2.1767e+06
716,700,3000,5500,7800,17800,14100,18500,33500,28900,33600,40500,57200,54100,54700,47400,65700,72600,67200,79600,99000,90700,97500,113300,144600,145500,168700,174300,188800,137000,151000,231200,218400,306900,232000,249700,241200,253400,426800,261200,287800,483300,485800,363000,362000,421300,458600,485600,603600,654100,777400,460100,549200,674900,667800,660300,585600,575500,867200,825300,623400,761600,681600,758400,1.0044e+06,1.0074e+06,786300,866200,1.009e+06,1.1376e+06,908300,859500,1.104e+06,1.0302e+06,960200,1.184e+06,1.3226e+06,1.1204e+06,1.0447e+06,983600,1.2682e+06,1.5097e+06,1.8287e+06,1.4812e+06,1.6825e+06,1.846e+06,1.9241e+06,1.8878e+06,1.4274e+06,1.6243e+06,1.9639e+06,2.1796e+06,2.1472e+06,1.9129e+06,2.0035e+06,1.4857e+06,1.8955e+06,2.0634e+06,2.3454e+06,2.5752e+06,2.6572e+06
717,1700,2000,12400,4700,12600,16300,20100,23500,31300,40200,57000,36800,44600,38000,71500,63300,62100,89700,63300,67000,80700,90700,120900,117400,157900,132300,126800,147900,191200,162200,243100,301700,174300,255400,191500,307800,226300,331300,324200,365200,465600,487300,503100,526500,485700,461900,469700,364700,657800,526600,519400,521600,450300,762000,506100,825400,487600,614200,617200,580100,817400,850100,890600,811700,770400,860900,909900,980600,844400,799600,1.0039e+06,1.0687e+06,841900,1.1765e+06,1.2313e+06,1.2801e+06,1.244e+06,1.2584e+06,1.0914e+06,1.197e+06,1.5382e+06,2.0694e+06,1.8001e+06,1.3015e+06,1.9019e+06,1.4713e+06,2.03e+06,1.829e+06,1.7672e+06,1.7978e+06,1.8574e+06,1.8986e+06,1.6769e+06,1.8436e+06,2.3479e+06,2.4136e+06,1.7366e+06,1.5983e+06,1.5906e+06,2.4525e+06
718,1100,3000,5400,7400,10000,12700,16300,20300,24900,29900,35300,40400,48200,53800,60600,68300,75700,84700,93100,101400,112700,122200,132200,143900,210700,135700,127900,167700,225400,248900,207000,204900,307900,361600,341800,305500,249100,237400,275100,263900,311600,296700,293400,416100,329700,369000,460300,369700,546900,570600,520700,645600,628800,672800,811900,865200,887800,913200,930900,755300,708800,971800,739300,723700,988200,918500,1.1744e+06,818000,793800,778300,1.056e+06,1.1139e+06,1.3876e+06,1.4058e+06,1.4702e+06,1.5262e+06,1.5777e+06,1.6143e+06,1.6488e+06,1.6102e+06,1.0563e+06,1.5651e+06,1.1597e+06,1.4618e+06,1.6133e+06,1.6519e+06,1.7185e+06,1.2473e+06,1.833e+06,1.3605e+06,2.4358e+06,2.2254e+06,2.2661e+06,3.4773e+06,1.899e+06,2.2813e+06,2.0616e+06,2.5279e+06,2.3218e+06,2.585e+06
719,1100,2000,4000,15400,12200,24800,33400,14800,17900,23500,41400,47600,56600,65300,74600,63000,54800,61500,148400,90700,119200,196500,192000,214100,129100,120600,132900,146800,152500,191800,232800,341600,237200,315500,304100,221500,253100,290700,317100,230700,440800,529700,357500,416600,379600,413600,340000,559200,400400,403700,419000,620100,654800,666300,694200,507100,1.2508e+06,759800,938000,957200,992400,1.0662e+06,1.0815e+06,1.1105e+06,1.1377e+06,1.2554e+06,1.0893e+06,951200,1.2746e+06,1.3137e+06,1.3419e+06,1.3787e+06,1.428e+06,1.472e+06,1.4581e+06,1.0482e+06,1.3306e+06,1.3652e+06,1.4056e+06,1.339e+06,1.4136e+06,1.4104e+06,1.4303e+06,1.8045e+06,1.8112e+06,1.7933e+06,1.8888e+06,2.0447e+06,2.0941e+06,2.2163e+06,1.9492e+06,1.5529e+06,1.6809e+06,1.5416e+06,2.3885e+06,2.4831e+06,1.9891e+06,1.581e+06,1.8818e+06,2.3855e+06
720,3500,4300,7000,11800,16400,20000,19300,18500,18900,28700,36600,49300,34000,43000,52600,85300,70800,89400,94700,80000,86200,95300,108100,117100,119100,127200,142000,140400,161100,160800,186800,176100,198800,317400,303800,370200,377800,389700,274400,352700,499400,406200,314500,333600,368500,447300,430300,392600,454500,596400,446900,730200,512600,790300,630400,689000,869700,908300,801300,830100,855600,889200,992400,924000,823700,768300,1.0425e+06,1.1489e+06,1.0839e+06,1.1968e+06,1.3669e+06,1.0751e+06,1.1137e+06,1.1706e+06,1.5307e+06,1.3785e+06,1.0509e+06,1.3883e+06,1.6618e+06,1.2838e+06,1.7399e+06,1.2099e+06,1.4273e+06,1.4279e+06,1.6325e+06,1.494e+06,1.7479e+06,1.2862e+06,1.7552e+06,2.2323e+06,2.0997e+06,1.4203e+06,1.9986e+06,1.7812e+06,2.0749e+06,2.0199e+06,1.5838e+06,1.6531e+06,2.5024e+06,2.0312e+06
